DATE_TIME,current_contract,next_contract,carry_contract
2025-05-28 23:00:00,20250600,20250700,20250700
2025-06-27 23:00:00,20250700,20250900,20250900
2025-08-28 23:00:00,20250900,20251200,20251200
2025-11-26 23:00:00,20251200,20260300,20260300
2026-02-26 23:00:00,20260300,20260500,20260500
2026-04-28 21:30:00,20260500,20260700,20260700
2026-05-27 04:00:00,20260700,20260900,20260900
