start,end,days,sign,avg_abs_pos,trade_return_pct
1992-03-11,1992-03-12,2,1,3.0,-0.21930011188899012
1992-03-13,1992-03-25,9,-1,10.88888888888889,-1.8446665222840573
1992-03-26,1992-10-20,149,1,39.29530201342282,28.586755977505927
1992-10-21,1992-10-29,7,-1,1.0,0.5930063159080278
1992-10-30,1992-11-04,4,1,2.0,-0.04273660948125685
1992-11-09,1992-11-11,3,-1,6.666666666666667,-0.6248461768495542
1992-11-13,1992-11-30,12,1,8.75,-0.8836756734278789
1992-12-04,1993-11-03,239,1,51.46443514644351,48.81481872234462
1993-11-04,1993-11-12,7,-1,6.571428571428571,-0.4551557080564958
1993-11-16,1993-11-22,5,1,8.0,-1.79165819083052
1993-11-23,1993-11-26,4,-1,8.0,-0.2041073472636943
1993-11-29,1994-01-03,26,1,12.26923076923077,-3.937365655878679
1994-01-04,1994-01-07,4,-1,1.25,0.09864860151239829
1994-01-10,1994-02-04,20,1,22.85,-5.2737453989651915
1994-02-08,1994-06-06,85,-1,26.235294117647058,13.287622962147779
1994-06-14,1994-08-01,35,-1,13.82857142857143,-2.4439299220296005
1994-08-02,1994-08-05,4,1,3.0,-0.4970697184115517
1994-08-08,1994-08-17,8,-1,8.0,-1.3520950313732485
1994-08-19,1994-08-31,9,-1,3.6666666666666665,-0.43988977331535506
1994-09-01,1994-09-06,4,1,2.75,-0.13780217017373553
1994-09-08,1995-01-13,92,-1,24.402173913043477,-1.5074069749750538
1995-01-16,1995-01-20,5,1,4.6,-0.5647990503012179
1995-01-23,1995-01-27,5,-1,6.4,-1.5477860206429188
1995-01-30,1996-02-20,277,1,45.068592057761734,40.96812264435886
1996-02-22,1996-06-28,92,-1,19.32608695652174,-3.409261969251655
1996-07-01,1996-07-05,5,1,5.2,-1.1086928455479625
1996-07-08,1996-07-18,9,-1,22.0,-5.083028298214959
1996-07-19,1996-07-24,4,1,3.5,0.13496831818916954
1996-07-25,1996-08-01,6,-1,6.166666666666667,-1.502636073042005
1996-08-02,1996-08-26,17,1,17.941176470588236,-3.6324836499662467
1996-08-27,1996-09-16,15,-1,22.0,-2.636347868644204
1996-09-17,1996-09-18,2,1,3.0,0.11234674362860818
1996-09-20,1996-09-25,4,-1,3.75,-0.4954253891781699
1996-09-26,1996-12-17,59,1,42.067796610169495,1.0238009950700702
1996-12-19,1996-12-20,2,-1,4.5,-0.04911925885626477
1996-12-23,1997-01-02,9,1,7.333333333333333,-1.2512040694456776
1997-01-03,1997-02-03,22,-1,14.863636363636363,-2.1161232517800137
1997-02-04,1997-02-26,17,1,28.470588235294116,-3.5792839286900575
1997-02-27,1997-04-30,45,-1,37.577777777777776,-1.0552249108579708
1997-05-01,1997-05-27,19,1,12.526315789473685,-0.6958383558885692
1997-05-28,1997-05-30,3,-1,8.333333333333334,-0.6869950919218419
1997-06-02,1998-03-03,197,1,40.65482233502538,6.6575014459855035
1998-03-04,1998-03-10,5,-1,6.6,-0.4803565029264285
1998-03-11,1998-03-30,14,1,24.857142857142858,-2.6134477913348455
1998-04-02,1998-04-27,18,1,21.555555555555557,-3.720363304574356
1998-04-28,1998-05-01,4,-1,15.0,-1.7063910295754323
1998-05-05,1998-05-11,5,1,5.6,-0.41443127217301956
1998-05-14,1998-11-06,127,1,49.69291338582677,47.20639951884952
1998-11-09,1998-11-12,4,-1,1.5,0.04842064859735719
1998-11-13,1998-12-24,30,1,12.166666666666666,-3.843760800965535
1998-12-25,1998-12-30,4,-1,5.0,-0.6712456830147556
1998-12-31,1999-01-08,7,1,4.142857142857143,-0.5747661104944422
1999-01-11,1999-01-14,4,-1,8.5,-1.5133174282698776
1999-01-15,1999-02-03,14,1,6.357142857142857,-1.035291050403271
1999-02-04,1999-04-08,46,-1,26.847826086956523,1.3530099255168846
1999-04-09,1999-04-15,5,1,5.8,-0.4656690115126281
1999-04-16,1999-09-24,116,-1,28.474137931034484,1.6541758971402398
1999-09-27,1999-09-28,2,1,4.0,0.2031379663105632
1999-09-29,1999-11-04,27,-1,23.925925925925927,-2.8627868068293534
1999-11-05,1999-11-17,9,1,9.666666666666666,-0.7243067072570698
1999-11-19,1999-12-10,16,-1,19.0,-1.8048720463424708
1999-12-13,1999-12-14,2,1,6.0,-0.31933701027881467
1999-12-15,2000-02-24,52,-1,40.11538461538461,5.105358890149676
2000-02-28,2000-02-28,1,1,1.0,-0.0012517275028194961
2000-03-01,2000-03-14,10,-1,2.6,-0.20920608195162124
2000-03-15,2000-04-27,32,1,26.03125,-0.44054879388557133
2000-04-28,2000-05-26,21,-1,20.523809523809526,-1.7099762023545626
2000-05-29,2001-04-16,231,1,43.45454545454545,28.0321122227063
2001-04-17,2001-05-03,13,-1,3.4615384615384617,0.2553181849751599
2001-05-04,2001-05-11,6,1,6.5,-1.975319057497924
2001-05-14,2001-06-01,15,-1,9.333333333333334,-0.5815679727566851
2001-06-05,2001-06-29,19,1,18.63157894736842,-3.5663823142445006
2001-07-02,2001-07-10,7,-1,3.0,0.11832182080629627
2001-07-11,2001-11-16,93,1,47.0,8.786613936770705
2001-11-19,2001-11-30,10,-1,7.7,-1.317450268273771
2001-12-03,2001-12-06,4,1,5.25,-1.7267038648657178
2001-12-07,2002-01-08,23,-1,5.521739130434782,-1.3566948751985368
2002-01-10,2002-03-07,41,1,10.78048780487805,-3.4946132722165646
2002-03-08,2002-04-05,21,-1,16.0,-1.5823213993924992
2002-04-08,2003-07-15,332,1,33.08132530120482,46.936576357432784
2003-07-16,2003-09-09,40,-1,13.8,0.38580991231540784
2003-09-10,2003-10-14,25,1,9.24,-0.8526090622669631
2003-10-15,2003-10-22,6,-1,5.666666666666667,-0.998947643910862
2003-10-27,2003-11-06,9,1,4.888888888888889,-0.4149468080382891
2003-11-07,2003-11-13,5,-1,4.6,-0.9930231179485081
2003-11-14,2003-12-01,12,1,11.75,-2.6953242509178663
2003-12-02,2003-12-05,4,-1,4.0,-0.7169410040771594
2003-12-08,2004-01-05,21,1,10.761904761904763,-0.8080796859063768
2004-01-07,2004-04-05,64,1,24.90625,-1.8073065969226538
2004-04-06,2004-06-25,59,-1,15.491525423728813,1.5035802547892556
2004-06-28,2004-06-28,1,1,1.0,0.06778504299266722
2004-06-29,2004-06-30,2,-1,1.0,-0.040812878848970814
2004-07-01,2004-11-29,108,1,25.916666666666668,-2.876918802798209
2004-11-30,2004-12-06,5,-1,9.0,-1.3058561049393633
2004-12-07,2004-12-29,17,1,18.88235294117647,-1.9835766197583604
2005-01-03,2005-02-18,35,1,23.2,-2.8806768134857728
2005-02-21,2005-04-06,33,-1,24.939393939393938,-0.6632067863431775
2005-04-11,2005-04-12,2,-1,2.0,-0.12094844766054154
2005-04-13,2005-07-12,65,1,33.44615384615385,0.5582568653261974
2005-07-13,2005-08-18,27,-1,15.074074074074074,-0.7246500764602405
2005-08-19,2005-09-16,21,1,19.61904761904762,-2.4277722062138962
2005-09-19,2005-09-22,4,-1,2.75,-0.040711778690803925
2005-09-23,2005-09-26,2,1,3.0,-0.01803089151341647
2005-09-27,2005-11-28,45,-1,37.355555555555554,1.2777851970950902
2005-11-30,2005-12-23,18,-1,12.722222222222221,-1.141020791666247
2005-12-26,2006-01-11,13,1,15.23076923076923,-1.0661422418174076
2006-01-12,2006-01-13,2,-1,6.0,-0.0927658652512603
2006-01-16,2006-01-25,8,1,10.5,-1.2064213644831965
2006-01-26,2006-07-28,132,-1,47.67424242424242,4.256039303275475
2006-07-31,2006-08-14,11,1,21.363636363636363,-1.2628273390285831
2006-08-16,2006-10-11,41,1,47.048780487804876,-3.1550029671816824
2006-10-12,2006-10-26,11,-1,11.0,-0.7531008779903775
2006-10-27,2006-12-27,44,1,30.022727272727273,-3.9866441874429435
2006-12-28,2007-02-15,36,-1,24.444444444444443,-3.724344503658242
2007-02-16,2007-04-03,33,1,25.636363636363637,-0.2923863631869353
2007-04-04,2007-04-19,12,-1,17.083333333333332,-1.4879355760435617
2007-04-20,2007-05-14,17,1,11.647058823529411,-0.5740753093467246
2007-05-16,2007-07-23,49,-1,52.06122448979592,11.018933688429458
2007-07-25,2008-04-25,198,1,30.055555555555557,27.587646940847286
2008-04-28,2008-04-30,3,-1,2.0,-0.0710975346483586
2008-05-02,2008-05-05,2,1,1.5,0.016371968002217265
2008-05-07,2008-05-08,2,-1,1.0,-0.07057914477742647
2008-05-09,2008-05-14,4,1,6.0,-1.2744599962659326
2008-05-15,2008-05-16,2,-1,1.0,0.2677028588537332
2008-05-20,2008-05-28,7,1,3.7142857142857144,-0.5943982208001762
2008-05-29,2008-06-03,4,-1,6.75,-1.735576435052246
2008-06-04,2008-06-10,5,1,4.4,-0.5895772036538078
2008-06-11,2008-06-26,12,-1,6.666666666666667,-1.133707481317599
2008-06-27,2008-07-23,19,1,13.947368421052632,-1.6665644922554868
2008-07-24,2008-07-24,1,-1,2.0,0.2201635689124268
2008-07-29,2008-09-25,43,1,21.837209302325583,3.4069731772862757
2008-09-30,2008-10-09,8,1,3.75,-2.0863573097731325
2008-10-13,2008-10-22,8,-1,4.875,-1.9016605994451548
2008-10-23,2008-10-30,6,1,3.1666666666666665,-0.8518308516846186
2008-11-03,2008-11-04,2,-1,2.0,-0.2703580167511597
2008-11-05,2009-05-01,128,1,13.5546875,12.304628686397589
2009-05-08,2009-05-11,2,-1,1.0,-0.09353575602465544
2009-05-13,2009-05-21,7,1,3.857142857142857,-0.697134677385719
2009-05-22,2009-07-02,30,-1,11.566666666666666,0.8950206085159618
2009-07-03,2009-07-17,11,1,5.7272727272727275,-1.075480914634257
2009-07-20,2009-07-21,2,-1,1.0,0.03575542991849426
2009-07-22,2009-07-23,2,1,1.0,-0.07094795647984431
2009-07-24,2009-08-13,15,-1,4.533333333333333,-0.990377539638982
2009-08-17,2009-12-15,87,1,18.379310344827587,-5.49514627862702
2009-12-18,2009-12-21,2,1,4.0,-0.3885513773243968
2009-12-22,2010-01-14,18,-1,13.5,-0.9483086081701643
2010-01-15,2010-03-25,50,1,19.26,-5.712716499519136
2010-03-26,2010-04-12,12,-1,9.083333333333334,-0.8479512515063989
2010-04-13,2010-12-01,167,1,33.29940119760479,22.790435019974485
2010-12-03,2011-02-25,61,-1,10.327868852459016,-1.2115407404059386
2011-03-01,2011-03-03,3,1,2.6666666666666665,-0.3535336198702743
2011-03-04,2011-03-10,5,-1,6.0,-0.3552197261672579
2011-03-11,2011-03-25,11,1,14.272727272727273,-2.225995221052533
2011-03-29,2011-04-15,14,-1,7.928571428571429,-0.9859233850155792
2011-04-18,2012-03-14,238,1,33.63865546218487,28.872855706633292
2012-03-15,2012-03-27,9,-1,12.222222222222221,-1.7824143206923606
2012-03-28,2012-08-15,101,1,43.95049504950495,17.346808972976902
2012-08-17,2012-08-22,4,-1,6.0,-0.4950649004364507
2012-08-23,2012-10-18,41,1,27.048780487804876,-6.076811314303675
2012-10-19,2012-10-24,4,-1,3.0,0.15864525343352837
2012-10-26,2012-10-26,1,-1,1.0,-0.0012248322924662376
2012-10-29,2012-12-18,37,1,31.83783783783784,-4.1459436406287935
2012-12-19,2012-12-26,6,-1,8.833333333333334,-0.2631886328825249
2012-12-27,2013-01-02,5,1,16.6,-2.0078654424983764
2013-01-04,2013-01-15,8,-1,16.5,-1.178157616816538
2013-01-16,2013-01-25,8,1,5.625,-0.6688906419130618
2013-01-28,2013-02-22,20,-1,13.3,-1.6475084427684679
2013-02-25,2013-03-08,10,1,30.4,-5.272173305920333
2013-03-11,2013-03-18,6,-1,13.333333333333334,-1.498103980672583
2013-03-19,2013-05-13,40,1,51.875,-0.1327512136108892
2013-05-14,2013-05-16,3,-1,7.0,-0.8546321999995243
2013-05-17,2013-05-20,2,1,1.5,0.5657957005888887
2013-05-21,2013-09-19,88,-1,29.78409090909091,3.405940973503965
2013-09-23,2013-10-15,17,1,8.764705882352942,-0.27972248379493
2013-10-17,2013-11-08,17,1,17.058823529411764,-1.1891891185289247
2013-11-11,2013-11-14,4,-1,6.0,-0.8537964909536417
2013-11-15,2013-11-21,5,1,3.4,-0.23240126400421723
2013-11-27,2013-12-02,4,1,5.0,-0.3194975115967399
2013-12-03,2014-01-13,30,-1,26.866666666666667,-1.9119969538817014
2014-01-14,2014-01-15,2,1,1.0,0.3309784413304101
2014-01-16,2014-01-23,6,-1,1.3333333333333333,-0.027617305151639973
2014-01-24,2014-03-07,31,1,16.612903225806452,-1.4395267396229068
2014-03-11,2014-03-12,2,-1,2.0,-0.0745939105415023
2014-03-14,2014-03-19,4,1,15.75,-1.922064193135766
2014-03-21,2014-04-07,12,-1,7.916666666666667,-1.1795684220208444
2014-04-11,2014-04-21,7,1,21.0,-3.3596618038568544
2014-04-23,2014-04-25,3,-1,3.0,-0.03653858914924335
2014-04-28,2014-09-10,98,1,32.07142857142857,-5.663058963092785
2014-09-11,2014-09-25,11,-1,16.727272727272727,-1.2826567622885823
2014-09-26,2015-02-17,103,1,35.33980582524272,6.914075033510479
2015-02-18,2015-02-24,5,-1,2.0,0.2557859426909955
2015-02-25,2015-03-06,8,1,6.125,-1.1777827241716976
2015-03-09,2015-03-12,4,-1,4.0,-0.27219810995215443
2015-03-16,2015-05-01,35,1,22.37142857142857,-2.0316604102693727
2015-05-05,2015-05-26,16,-1,7.875,-0.25779263127509655
2015-05-27,2015-06-02,5,1,6.4,-0.8455498656060135
2015-06-03,2015-06-19,13,-1,15.76923076923077,-2.136222680551569
2015-06-23,2015-07-06,10,-1,5.1,-0.40315558455677875
2015-07-07,2015-07-13,5,1,6.6,-1.5636987155643727
2015-07-14,2015-07-23,8,-1,3.125,-0.18999435127840733
2015-07-24,2015-11-02,72,1,19.02777777777778,-2.153601313304066
2015-11-03,2015-11-26,18,-1,16.333333333333332,-1.097729928571766
2015-11-30,2015-12-03,4,1,7.0,-1.400057342466405
2015-12-04,2015-12-09,4,-1,6.0,-0.02168384796695605
2015-12-10,2015-12-16,5,1,3.6,-0.4508684476063636
2015-12-17,2015-12-21,3,-1,5.666666666666667,-0.18833773689937672
2015-12-24,2016-01-06,10,-1,4.8,-0.7357738832460634
2016-01-07,2016-03-11,47,1,36.08510638297872,7.961297444505731
2016-03-14,2016-03-16,3,-1,2.0,-0.08610901087773198
2016-03-17,2016-04-26,29,1,23.655172413793103,-1.5349923027962915
2016-04-28,2016-09-13,99,1,21.303030303030305,-3.4914350007565025
2016-09-14,2016-09-21,6,-1,2.8333333333333335,-0.009056401767404958
2016-09-22,2016-10-05,10,1,20.7,-3.2094542578202643
2016-10-06,2016-10-21,12,-1,10.916666666666666,-0.7839236119659483
2016-10-27,2016-11-04,7,-1,16.714285714285715,-1.5260927331616652
2016-11-07,2016-11-08,2,1,2.5,0.2603651197820442
2016-11-09,2017-02-24,78,-1,35.243589743589745,4.857555882124442
2017-03-01,2017-03-27,19,-1,23.105263157894736,-3.007808152985879
