,US10
1984-04-27,-3.6936814291830045
1984-04-30,-3.0676903584726967
1984-05-01,-2.91220300710493
1984-05-02,-2.7524268116142725
1984-05-03,-2.402943231465393
1984-05-04,1.499876195802874
1984-05-07,3.3533394805203898
1984-05-08,1.3951680841021608
1984-05-09,5.5428641785424615
1984-05-10,6.558714246260933
1984-05-11,16.302176680153412
1984-05-14,17.686548883554853
1984-05-15,14.339837649678767
1984-05-16,11.050778469158985
1984-05-17,15.557542564016803
1984-05-18,13.353509181743695
1984-05-21,12.28726441237782
1984-05-22,14.285028259276956
1984-05-23,14.088600866956313
1984-05-24,19.383025000938492
1984-05-25,20.40897287204031
1984-05-28,20.405217228432914
1984-05-29,23.24226515937786
1984-05-30,26.146161032195693
1984-05-31,24.088401780358005
1984-06-01,14.417261966601359
1984-06-04,9.205048439798503
1984-06-05,8.819681272165102
1984-06-06,10.08670009149224
1984-06-07,10.582090241903952
1984-06-08,9.958840604332476
1984-06-11,10.807585405247156
1984-06-12,10.410366743832844
1984-06-13,9.17860108984696
1984-06-14,8.390468063229628
1984-06-15,6.534929807315781
1984-06-18,6.68151605627052
1984-06-19,6.945825943248152
1984-06-20,7.336846619353143
1984-06-21,7.414958822405904
1984-06-22,7.625698991346619
1984-06-25,7.365144101581689
1984-06-26,7.904093229349973
1984-06-27,7.416053116716004
1984-06-28,7.852430832502666
1984-06-29,8.464608003811458
1984-07-02,8.460990488019515
1984-07-03,6.832861724323225
1984-07-04,6.832861724323225
1984-07-05,6.729367389527785
1984-07-06,6.311010054892319
1984-07-09,3.2599892172538114
1984-07-10,3.5766036619091723
1984-07-11,3.7684286070433393
1984-07-12,3.3014706783116576
1984-07-13,2.936325039358212
1984-07-16,2.9142796231797607
1984-07-17,2.91189374876919
1984-07-18,2.9569177022842785
1984-07-19,3.0212657758482253
1984-07-20,2.9094383462871187
1984-07-23,3.0252114644266914
1984-07-24,2.9994551615605936
1984-07-25,3.514452437368387
1984-07-26,3.7540928045699307
1984-07-27,3.598232308647864
1984-07-30,2.7164038808508373
1984-07-31,3.7564074701444516
1984-08-01,4.456763220567939
1984-08-02,4.866799068967254
1984-08-03,6.170522811020462
1984-08-06,4.704182427485337
1984-08-07,5.322591504947671
1984-08-08,5.4114574415299765
1984-08-09,5.945102944827729
1984-08-10,5.319364680559846
1984-08-13,4.2530061131691665
1984-08-14,4.950362563604771
1984-08-15,4.281777276202603
1984-08-16,4.9232158496507195
1984-08-17,4.9855140090614425
1984-08-20,4.923178860118571
1984-08-21,5.733054646945113
1984-08-22,5.352521911365771
1984-08-23,4.917942758481386
1984-08-24,5.278598186713657
1984-08-27,3.686259389139601
1984-08-28,3.818663318660942
1984-08-29,3.5877430932339527
1984-08-30,3.655160634793164
1984-08-31,3.836557165904053
1984-09-03,3.836557165904053
1984-09-04,3.4990883551148766
1984-09-05,3.340042775197394
1984-09-06,3.6578866480984296
1984-09-07,3.699390575499928
1984-09-10,3.8692753024139437
1984-09-11,4.237431208961984
1984-09-12,4.3704241597917415
1984-09-13,5.832937022246365
1984-09-14,6.612165930543346
1984-09-17,6.7374705963506365
1984-09-18,7.347229816684608
1984-09-19,10.795078211840403
1984-09-20,9.89209026791058
1984-09-21,5.624171267064981
1984-09-24,3.3889515093353584
1984-09-25,2.264628961620918
1984-09-26,3.3090158508880307
1984-09-27,5.326770066725683
1984-09-28,3.184625562358123
1984-10-01,2.6569718129293207
1984-10-02,2.577932540272676
1984-10-03,2.392589977376547
1984-10-04,2.663259447137567
1984-10-05,3.638560411885372
1984-10-08,3.9454668732794795
1984-10-09,3.75361118123545
1984-10-10,3.4396739190419856
1984-10-11,4.196076534574988
1984-10-12,4.701345997992279
1984-10-15,3.688192828265824
1984-10-16,3.9992574067506004
1984-10-17,5.143249238224845
1984-10-18,7.875598279789364
1984-10-19,9.64706014076
1984-10-22,10.30375335061371
1984-10-23,12.239194860241653
1984-10-24,13.534588155097605
1984-10-25,10.899586569524367
1984-10-26,7.094344505357575
1984-10-29,7.487129340370968
1984-10-30,12.858607620203898
1984-10-31,11.672080126071238
1984-11-01,15.116465847459759
1984-11-02,14.609233919819387
1984-11-05,17.13114477217954
1984-11-06,17.664505140429387
1984-11-07,12.686804737056612
1984-11-08,8.528653880421832
1984-11-09,11.256465056349207
1984-11-12,11.033952126236501
1984-11-13,9.701544700721666
1984-11-14,9.341021469048538
1984-11-15,10.528612935045478
1984-11-16,11.012175616636299
1984-11-19,12.079150666274408
1984-11-20,13.188769372325204
1984-11-21,15.58469067807744
1984-11-22,15.575152774145318
1984-11-23,20.39319195541751
1984-11-26,19.687575581204907
1984-11-27,19.68425621715579
1984-11-28,16.121981413965347
1984-11-29,15.294612296390842
1984-11-30,9.542666089655727
1984-12-03,9.701902782957239
1984-12-04,10.537161798086082
1984-12-05,10.31608747448991
1984-12-06,8.992294424796032
1984-12-07,7.136347386539388
1984-12-10,8.125604561612265
1984-12-11,8.936546595824368
1984-12-12,9.411603500283583
1984-12-13,7.679004186014726
1984-12-14,9.397547391391626
1984-12-17,10.375287971202196
1984-12-18,12.645390935399647
1984-12-19,11.537296557457765
1984-12-20,11.425759260900303
1984-12-21,11.758433558950454
1984-12-24,12.333081097287145
1984-12-25,12.328237145326026
1984-12-26,9.600767137141087
1984-12-27,8.959263371237958
1984-12-28,9.499361889094615
1984-12-31,7.613919751566778
1985-01-01,7.603033322202113
1985-01-02,6.1974686994308525
1985-01-03,7.272517071931062
1985-01-04,7.091494699372181
1985-01-07,8.055318151666512
1985-01-08,8.19454385527374
