,US10
1983-10-18,-7.393241094898406
1983-10-19,-7.393241094898406
1983-10-20,-7.393241094898406
1983-10-21,-7.393241094898406
1983-10-24,-7.393241094898406
1983-10-25,-7.393241094898406
1983-10-26,-7.393241094898406
1983-10-27,-7.393241094898406
1983-10-28,-7.393241094898406
1983-10-31,-7.419108800338902
1983-11-01,-7.939876313336991
1983-11-02,-7.8248011587286666
1983-11-03,-7.306315665246521
1983-11-04,-6.55317948002665
1983-11-07,-6.728392268501593
1983-11-08,-6.961571287830337
1983-11-09,-6.728975216049915
1983-11-10,-7.8365686353593205
1983-11-11,-8.988611527417323
1983-11-14,-8.274055758406229
1983-11-15,-8.280509399594937
1983-11-16,-8.280509399594937
1983-11-17,-8.280509399594937
1983-11-18,-8.280509399594937
1983-11-21,-8.280509399594937
1983-11-22,-8.280509399594937
1983-11-23,-8.280509399594937
1983-11-24,-8.280509399594937
1983-11-25,-8.280509399594937
1983-11-28,-8.305554985000995
1983-11-29,-7.732464703657249
1983-11-30,-8.193802380138958
1983-12-01,-8.308560127163778
1983-12-02,-9.47977367848365
1983-12-05,-9.47977367848365
1983-12-06,-9.47977367848365
1983-12-07,-9.504512597783954
1983-12-08,-8.656117403388187
1983-12-09,-8.54193755014242
1983-12-12,-8.884905284329392
1983-12-13,-8.201542073961853
1983-12-14,-7.997063755483835
1983-12-15,-8.572082107012058
1983-12-16,-9.943500875406874
1983-12-19,-10.193069220325079
1983-12-20,-10.193069220325079
1983-12-21,-10.41758654727426
1983-12-22,-11.033465639761742
1983-12-23,-10.890610523126487
1983-12-26,-10.890610523126487
1983-12-27,-10.890610523126487
1983-12-28,-10.890610523126487
1983-12-29,-10.890610523126487
1983-12-30,-10.890610523126487
1984-01-02,-10.890610523126487
1984-01-03,-10.890610523126487
1984-01-04,-10.914344719731528
1984-01-05,-10.914344719731528
1984-01-06,-11.327832240007785
1984-01-09,-11.327832240007785
1984-01-10,-11.327832240007785
1984-01-11,-11.327832240007785
1984-01-12,-11.327832240007785
1984-01-13,-11.327832240007785
1984-01-16,-11.351581217250107
1984-01-17,-11.684012787685417
1984-01-18,-11.960000247723901
1984-01-19,-11.794925248188381
1984-01-20,-12.015437935067908
1984-01-23,-11.850466881196153
1984-01-24,-11.905560339395404
1984-01-25,-11.905560339395404
1984-01-26,-11.740383265031761
1984-01-27,-11.795545525491114
1984-01-30,-11.960928877630817
1984-01-31,-11.960928877630817
1984-02-01,-11.795855619276363
1984-02-02,-11.134324536420925
1984-02-03,-11.245406630750399
1984-02-06,-11.744651218452429
1984-02-07,-11.854970404429366
1984-02-08,-11.9100610479266
1984-02-09,-12.13028589530678
1984-02-10,-12.734390179776545
1984-02-13,-13.46605034779823
1984-02-14,-13.488448788842678
1984-02-15,-13.65904883736302
1984-02-16,-13.65904883736302
1984-02-17,-12.90356551468994
1984-02-20,-12.90356551468994
1984-02-21,-13.175741872456538
1984-02-22,-13.012946388467384
1984-02-23,-11.979975126830421
1984-02-24,-12.607513123551339
1984-02-27,-11.624347646191291
1984-02-28,-11.182469384422255
1984-02-29,-12.292688517116979
1984-03-01,-11.854151959702575
1984-03-02,-12.845792750155915
1984-03-05,-11.342451968063683
1984-03-06,-11.120808097983847
1984-03-07,-10.25428529576341
1984-03-08,-9.917738865622528
1984-03-09,-9.489860831962682
1984-03-12,-10.168686875722955
1984-03-13,-9.831819451506918
1984-03-14,-8.648362081807937
1984-03-15,-8.819646402904546
1984-03-16,-7.793867424937229
1984-03-19,-5.373456444841818
1984-03-20,-5.750380378973629
1984-03-21,-5.986004428026193
1984-03-22,-5.04586447230645
1984-03-23,-4.33370845584874
1984-03-26,-5.529537100150628
1984-03-27,-5.057184785651392
1984-03-28,-7.668112204045974
1984-03-29,-9.053090520985286
1984-03-30,-4.981270483475497
1984-04-02,-4.803110365632001
1984-04-03,-3.018168684987599
1984-04-04,-2.494750333310669
1984-04-05,-3.9573290783110115
1984-04-06,-8.279249269787014
1984-04-09,-9.217212830997934
1984-04-10,-8.21646293936842
1984-04-11,-8.560651203345792
1984-04-12,-9.703643063303968
1984-04-13,-7.333363693715689
1984-04-16,-6.638363921418556
1984-04-17,-7.338576192007906
1984-04-18,-5.022040596808108
1984-04-19,-3.9535385535222067
1984-04-20,-3.97501954610866
1984-04-23,-3.97501954610866
1984-04-24,-5.055300576214938
1984-04-25,-5.94540713331293
1984-04-26,-6.8271689414381225
1984-04-27,-4.381382126150868
1984-04-30,-3.664242492096992
1984-05-01,-3.4836129467696653
1984-05-02,-3.302644721044856
1984-05-03,-2.9400296387487868
1984-05-04,0.8817066942254703
1984-05-07,2.5840854946905134
1984-05-08,0.8319231341898936
1984-05-09,5.117279867392965
1984-05-10,6.168452666066893
1984-05-11,16.254455669343248
1984-05-14,17.682832613872602
1984-05-15,14.593658257758445
1984-05-16,11.547589415959013
1984-05-17,15.730624019057494
1984-05-18,13.560674818700157
1984-05-21,12.496043492274843
1984-05-22,14.605344307754997
1984-05-23,14.39045928717797
1984-05-24,20.181476288591348
1984-05-25,21.308177628796887
1984-05-28,21.308177628796887
1984-05-29,24.26506445849881
1984-05-30,27.294025404674716
1984-05-31,25.14593872597084
1984-06-01,15.056047416189443
1984-06-04,9.637489841371139
1984-06-05,9.202254031564138
1984-06-06,10.362527980649517
1984-06-07,10.914340620552743
1984-06-08,10.221125991674285
1984-06-11,11.11667264035663
1984-06-12,10.69998511795529
1984-06-13,9.523797776077014
1984-06-14,8.77082166636649
1984-06-15,7.003295814288046
1984-06-18,7.179791996297014
1984-06-19,7.179791996297014
1984-06-20,7.179791996297014
1984-06-21,7.154921916805157
1984-06-22,7.489781047795185
1984-06-25,7.221056595175712
1984-06-26,7.690148717779599
1984-06-27,7.2863106600879135
1984-06-28,7.621580380900683
1984-06-29,8.092424795067132
1984-07-02,8.092424795067132
1984-07-03,6.987304920086923
1984-07-04,6.987304920086923
1984-07-05,6.853570788936825
1984-07-06,6.29536993598363
1984-07-09,4.0365933248439845
1984-07-10,4.296684808156082
1984-07-11,4.663819964950022
1984-07-12,4.663819964950022
1984-07-13,4.663819964950022
1984-07-16,4.663819964950022
1984-07-17,4.663819964950022
1984-07-18,4.663819964950022
1984-07-19,4.663819964950022
1984-07-20,4.663819964950022
1984-07-23,4.663819964950022
1984-07-24,4.663819964950022
1984-07-25,4.663819964950022
1984-07-26,4.663819964950022
1984-07-27,4.638710962796222
1984-07-30,3.5923238531682555
1984-07-31,4.757737496516401
1984-08-01,5.543420527740284
1984-08-02,6.005172992549146
1984-08-03,7.396490888076368
1984-08-06,6.054034751975412
1984-08-07,6.518021154015297
1984-08-08,6.584594917236575
1984-08-09,6.984287148176205
1984-08-10,6.516230891902941
1984-08-13,5.717359160213675
1984-08-14,6.245945956014731
1984-08-15,5.629664767233922
1984-08-16,6.223831631549603
1984-08-17,6.290221526319328
1984-08-20,6.2237901378653815
1984-08-21,7.086858432735532
1984-08-22,6.685282713612772
1984-08-23,6.285212903436732
1984-08-24,6.617354193759972
1984-08-27,5.1513655735957675
1984-08-28,5.282804780562755
1984-08-29,4.953796015623491
1984-08-30,5.059327386198986
1984-08-31,5.059327386198986
1984-09-03,5.059327386198986
1984-09-04,5.059327386198986
1984-09-05,5.059327386198986
1984-09-06,5.059327386198986
1984-09-07,5.059327386198986
1984-09-10,5.0332358528232035
1984-09-11,5.624047804495325
1984-09-12,5.756077864250941
1984-09-13,6.721215024244187
1984-09-14,7.655025655706327
1984-09-17,7.78959443777596
1984-09-18,8.328542409964834
1984-09-19,11.145014259431063
1984-09-20,10.103029750748904
1984-09-21,5.354836592747869
1984-09-24,2.9580934982750717
1984-09-25,1.9285125632923172
1984-09-26,3.1771601802252025
1984-09-27,4.789303308041215
1984-09-28,3.0864771292855364
1984-10-01,2.6999028400507052
1984-10-02,2.6357154007756733
1984-10-03,2.443273434399229
1984-10-04,2.763408663881739
1984-10-05,3.9837241417653324
1984-10-08,4.373663107296943
1984-10-09,4.177962488970777
1984-10-10,3.9175175827483644
1984-10-11,4.502053619151325
1984-10-12,4.8939363202231245
1984-10-15,4.145727246089503
1984-10-16,4.53627372326233
1984-10-17,5.97364748695719
1984-10-18,9.417791030283308
1984-10-19,11.606146850888965
1984-10-22,12.30368526870702
1984-10-23,13.95884322227614
1984-10-24,15.45455303956853
1984-10-25,12.640348309229044
1984-10-26,8.83873655379257
1984-10-29,9.24688181586928
1984-10-30,15.772441643336975
1984-10-31,14.75943277895777
1984-11-01,17.771867889405435
1984-11-02,17.330223384820155
1984-11-05,19.53016507328553
1984-11-06,19.946354440162906
1984-11-07,14.098969661204963
1984-11-08,9.575190540693
1984-11-09,12.040632327858592
1984-11-12,11.760530747038956
1984-11-13,10.084122785833372
1984-11-14,9.614674008411939
1984-11-15,10.436784063475034
1984-11-16,10.78189901367339
1984-11-19,11.543524569392382
1984-11-20,12.279851618121418
1984-11-21,15.086847908574441
1984-11-22,15.086847908574441
1984-11-23,19.25874614526024
1984-11-26,18.62937823069979
1984-11-27,18.62937823069979
1984-11-28,14.848066799596227
1984-11-29,13.98670629859926
1984-11-30,8.002404217922798
1984-12-03,8.174426329922957
1984-12-04,9.120952560309782
1984-12-05,8.848150178909009
1984-12-06,7.215427926225382
1984-12-07,4.906821554317986
1984-12-10,5.562489189032482
1984-12-11,6.354207857950223
1984-12-12,6.81950751732876
1984-12-13,5.217214904568834
1984-12-14,6.466669331560593
1984-12-17,7.3317110198795055
1984-12-18,9.344180601502261
1984-12-19,8.49238403979058
1984-12-20,8.356768559740836
1984-12-21,8.763106441839863
1984-12-24,9.442875857101374
1984-12-25,9.442875857101374
1984-12-26,6.570000365852469
1984-12-27,5.903937863565889
1984-12-28,6.535397021417322
1984-12-31,5.2702891817880015
1985-01-01,5.2702891817880015
1985-01-02,4.020204497754265
1985-01-03,4.965085198681951
1985-01-04,4.965085198681951
1985-01-07,4.965085198681951
1985-01-08,4.93417742266522
1985-01-09,4.8030097008868955
1985-01-10,4.73750781982385
1985-01-11,3.559210856850825
1985-01-14,3.300312829708707
1985-01-15,4.13962787145008
1985-01-16,4.3348896737090525
1985-01-17,4.530517591847261
1985-01-18,5.575822767765737
1985-01-21,5.3778681000761885
1985-01-22,7.059858220021442
1985-01-23,7.595157511121542
1985-01-24,11.49548197089969
1985-01-25,10.241157798727073
1985-01-28,9.965554904230256
1985-01-29,9.82809796059998
1985-01-30,9.965383083050728
1985-01-31,8.72827252336641
1985-02-01,5.60233468831961
1985-02-04,5.206325933238398
1985-02-05,5.965153924108346
1985-02-06,4.971730606069835
1985-02-07,4.709301279554667
1985-02-08,5.494621039151326
1985-02-11,4.967147933955562
1985-02-12,5.032752401414298
1985-02-13,5.032752401414298
1985-02-14,6.083079925428447
1985-02-15,4.996736448875394
1985-02-18,4.996736448875394
1985-02-19,5.324851250278129
1985-02-20,3.5474943854296948
1985-02-21,2.5767366255662782
1985-02-22,1.6505032138728337
1985-02-25,1.6505032138728337
1985-02-26,1.6505032138728337
1985-02-27,1.6505032138728337
1985-02-28,1.6225488803636612
1985-03-01,0.9874079498613852
1985-03-04,1.8079306394539918
1985-03-05,0.9807412030084173
1985-03-06,1.5487578722753303
1985-03-07,2.183437608977057
1985-03-08,-0.051825088719315016
1985-03-11,-0.1424317410645637
1985-03-12,-0.1424317410645637
1985-03-13,-0.1424317410645637
1985-03-14,-0.1424317410645637
1985-03-15,-0.1424317410645637
1985-03-18,-0.1424317410645637
1985-03-19,-0.17025925358947758
1985-03-20,-0.9189823091875549
1985-03-21,-1.4419251020431068
1985-03-22,-1.4419251020431068
1985-03-25,-1.4419251020431068
1985-03-26,-1.4419251020431068
1985-03-27,-1.4419251020431068
1985-03-28,-1.4419251020431068
1985-03-29,-1.4419251020431068
1985-04-01,-1.4694546719909996
1985-04-02,-1.838944216971039
1985-04-03,-1.9002948768354289
1985-04-04,-2.2068564553453185
1985-04-05,-2.2068564553453185
1985-04-08,-2.267977170060731
1985-04-09,-1.229574427492619
1985-04-10,-0.3653332037331758
1985-04-11,1.066915131463153
1985-04-12,0.9132281998947667
1985-04-15,2.048502017143572
1985-04-16,4.599714567572155
1985-04-17,3.2922181354775093
1985-04-18,6.003638861533811
1985-04-19,5.6061252158030594
1985-04-22,6.662186467961084
1985-04-23,4.395615005516906
1985-04-24,4.265120486760021
1985-04-25,2.049486676416379
1985-04-26,3.3251052598715747
1985-04-29,1.2586031546741427
1985-04-30,2.749608430020145
1985-05-01,3.2633564721702424
1985-05-02,3.6505940589408814
1985-05-03,4.464183841068703
1985-05-06,4.986504760274024
1985-05-07,4.986504760274024
1985-05-08,2.624308403167852
1985-05-09,4.933355342239132
1985-05-10,8.212522696684111
1985-05-13,7.941991389942404
1985-05-14,11.71996108859037
1985-05-15,10.882061380425956
1985-05-16,13.238305184760012
1985-05-17,12.336846169631489
1985-05-20,21.815267565194162
1985-05-21,20.409910013426558
1985-05-22,19.657348075842652
1985-05-23,20.106063131127062
1985-05-24,21.30712376243833
1985-05-27,21.30712376243833
1985-05-28,25.097971380014528
1985-05-29,25.097971380014528
1985-05-30,27.094865880977558
1985-05-31,29.95450036329954
1985-06-03,40.18841726690938
1985-06-04,40.14768275669469
1985-06-05,46.804697687637706
1985-06-06,44.0521096059945
1985-06-07,35.408983029634825
1985-06-10,36.59381163114412
1985-06-11,39.496430128305924
1985-06-12,37.578354214041724
1985-06-13,36.03059772913375
1985-06-14,42.32201287410617
1985-06-17,42.144110358013556
1985-06-18,44.98699256517382
1985-06-19,39.73121408468627
1985-06-20,36.76192578538669
1985-06-21,30.949543939507752
1985-06-24,27.63410462412368
1985-06-25,26.99593410100305
1985-06-26,26.599071806937413
1985-06-27,29.051928823196825
1985-06-28,30.26179065591428
1985-07-01,31.40158132415354
1985-07-02,30.744573417532763
1985-07-03,30.581142700760843
1985-07-04,30.581142700760843
1985-07-05,34.82502983853557
1985-07-08,33.17967048579722
1985-07-09,33.67909425011894
1985-07-10,32.50940217543039
1985-07-11,28.36848335744819
1985-07-12,28.64749576083252
1985-07-15,28.64749576083252
1985-07-16,29.612351979038777
1985-07-17,30.422429178907784
1985-07-18,27.16186844943509
1985-07-19,27.16186844943509
1985-07-22,25.572345093817162
1985-07-23,25.493862378133535
1985-07-24,24.866393066242875
1985-07-25,24.59130298081589
1985-07-26,24.59130298081589
1985-07-29,24.59130298081589
1985-07-30,24.59130298081589
1985-07-31,24.59130298081589
1985-08-01,24.59130298081589
1985-08-02,24.550286298322767
1985-08-05,25.209858995261847
1985-08-06,25.209858995261847
1985-08-07,25.209858995261847
1985-08-08,25.209858995261847
1985-08-09,25.16883657943998
1985-08-12,25.325297625164268
1985-08-13,23.993716337896885
1985-08-14,25.233653501275867
1985-08-15,25.39019556815245
1985-08-16,26.767527488828648
1985-08-19,27.40136512627278
1985-08-20,27.67806965707853
1985-08-21,29.593240701934697
1985-08-22,30.079215354566948
1985-08-23,29.428819277794105
1985-08-26,28.458103133210667
1985-08-27,31.027265195874886
1985-08-28,29.880776625410977
1985-08-29,31.017233420883315
1985-08-30,26.759173334704613
1985-09-02,26.759173334704613
1985-09-03,27.86831610138327
1985-09-04,29.946176238030752
1985-09-05,27.1848199929726
1985-09-06,20.82557899332396
1985-09-09,20.785770909461476
1985-09-10,21.047938083170227
1985-09-11,21.047938083170227
1985-09-12,21.047938083170227
1985-09-13,21.047938083170227
1985-09-16,21.008592087611145
1985-09-17,20.17665801700883
1985-09-18,19.951326783226953
1985-09-19,20.176235520945518
1985-09-20,21.07755728735261
1985-09-23,20.623516447525027
1985-09-24,21.528192820881475
1985-09-25,22.21178890549893
1985-09-26,22.9756125861583
1985-09-27,21.859587507186596
1985-09-30,22.31656096033854
1985-10-01,23.08103946634066
1985-10-02,21.38867517367846
1985-10-03,22.147354393513965
1985-10-04,20.925880849578824
1985-10-07,19.11199263683514
1985-10-08,19.818188104557464
1985-10-09,19.51864263429608
1985-10-10,20.041536695821115
1985-10-11,20.266614577125797
1985-10-14,21.018280918232833
1985-10-15,21.282221139429836
1985-10-16,22.949851680096977
1985-10-17,24.179350196897943
1985-10-18,24.91597872306761
1985-10-21,24.681761262961864
1985-10-22,27.487100891378514
1985-10-23,27.24806257720718
1985-10-24,26.770882342542656
1985-10-25,24.631623703012263
1985-10-28,21.827412169694483
1985-10-29,30.279188888967035
1985-10-30,33.657394677984406
1985-10-31,34.116050144338516
1985-11-01,34.116050144338516
1985-11-04,34.87045292640043
1985-11-05,37.65215601800742
1985-11-06,37.91025381054121
1985-11-07,39.20316244001503
1985-11-08,42.85724545406544
1985-11-11,41.785816113159946
1985-11-12,47.90032943303999
1985-11-13,45.12719825617049
1985-11-14,43.49451727578857
1985-11-15,40.2155192789291
1985-11-18,49.942970928904806
1985-11-19,49.942970928904806
1985-11-20,49.66182785841311
1985-11-21,51.34552342182026
1985-11-22,47.94024914482931
1985-11-25,47.94024914482931
1985-11-26,48.4950250791224
1985-11-27,51.557734971379276
1985-11-28,51.557734971379276
1985-11-29,53.831100995949946
1985-12-02,47.485568079867015
1985-12-03,48.59170984046604
1985-12-04,52.492242223778284
1985-12-05,52.77816517794789
1985-12-06,51.91878799882193
1985-12-09,62.45815391624019
1985-12-10,67.94111661091328
1985-12-11,77.0729148266317
1985-12-12,72.75676252773255
1985-12-13,74.70027610616954
1985-12-16,78.63103231855834
1985-12-17,86.3344955872962
1985-12-18,82.14196943658206
1985-12-19,82.48348562927565
1985-12-20,87.27367712704417
1985-12-23,84.81571011475171
1985-12-24,85.16223957121689
1985-12-25,85.16223957121689
1985-12-26,87.24531476639308
1985-12-27,91.10724938344991
1985-12-30,88.59896673529212
1985-12-31,89.65983592317815
1986-01-01,89.65983592317815
1986-01-02,87.17055057668641
1986-01-03,87.17055057668641
1986-01-06,86.11771622969255
1986-01-07,95.53992561382071
1986-01-08,81.60770591383599
1986-01-09,74.39784460383443
1986-01-10,71.56387962902213
1986-01-13,63.786733446955445
1986-01-14,65.83406761504239
1986-01-15,67.9069934602304
1986-01-16,68.32676094388094
1986-01-17,69.37880319978022
1986-01-20,69.16707969578052
1986-01-21,69.69572681982983
1986-01-22,68.63512852720591
1986-01-23,69.68909808050094
1986-01-24,69.79515376680128
1986-01-27,72.28755069401353
1986-01-28,76.16402058462883
1986-01-29,73.74176530159018
1986-01-30,73.5245880949632
1986-01-31,74.82602250567545
1986-02-03,77.88547789952477
1986-02-04,80.99847376276648
1986-02-05,77.09385054815701
1986-02-06,73.44128988060126
1986-02-07,67.85670358477253
1986-02-10,72.26294205387282
1986-02-11,76.35418692765231
1986-02-12,77.01551512863098
1986-02-13,80.11328664338204
1986-02-14,87.68745739992079
1986-02-17,87.68745739992079
