index,US10
1985-05-16,11.75442665810349
1985-05-17,11.01318123193089
1985-05-20,16.89186502256772
1985-05-21,16.1627591488934
1985-05-22,15.51105816099363
1985-05-23,15.926815935812645
1985-05-24,17.1129665074359
1985-05-30,19.42104008569123
1985-05-31,21.66717237488678
1985-06-03,29.984321562281103
1985-06-04,29.984321562281103
1985-06-05,37.68661099983448
1985-06-06,34.61328941259829
1985-06-07,24.56751489581388
1985-06-10,25.777485853007185
1985-06-11,28.85686087991255
1985-06-12,26.765166267787023
1985-06-13,25.032217865264105
1985-06-14,32.248266601822316
1985-06-17,32.05135135231083
1985-06-18,35.31872139415921
1985-06-19,29.10508884112022
1985-06-20,25.70857027471043
1985-06-21,19.054549625995442
1985-06-24,15.545658563052122
1985-06-25,14.20358279469458
1985-06-26,13.373029775884104
1985-06-27,18.49764395758693
1985-06-28,20.974359781962892
1985-07-01,23.34194579173832
1985-07-02,21.951468190335643
1985-07-03,21.603370251927288
1985-07-09,22.111825998238643
1985-07-10,20.91118996852417
1985-07-11,16.656324508242506
1985-07-12,16.96894569027405
1985-07-15,16.96894569027405
1985-07-16,18.83933418566457
1985-07-17,20.40830137341596
1985-07-18,14.061289262490417
1985-07-19,14.061289262490417
1985-07-22,11.460745070061119
1985-07-23,11.339761832258954
1985-07-24,10.39226226251111
1985-07-25,10.050047021235798
1985-07-26,9.163925311207732
1985-07-29,7.785696824239108
1985-07-30,8.083357544570458
1985-07-31,9.711861268447318
1985-08-01,11.18883053893509
1985-08-02,8.573201282683463
1985-08-05,9.282646007613105
1985-08-06,8.97641972428913
1985-08-07,10.304924769667467
1985-08-08,11.804202088622562
1985-08-09,12.223509933215105
1985-08-12,12.364850713155274
1985-08-13,11.147460560179523
1985-08-14,12.242759121818313
1985-08-15,12.379157433319389
1985-08-16,13.624101309862757
1985-08-19,14.183325235283274
1985-08-20,14.47372255966446
1985-08-21,15.382522155667889
1985-08-22,15.619865099690887
1985-08-23,15.286421433725694
1985-08-26,14.7666238080147
1985-08-27,16.18778043696183
1985-08-28,15.547748533954909
1985-08-29,16.205157329553586
1985-08-30,13.656483312940516
1985-09-05,12.176177420424672
1985-09-06,8.837880768934237
1985-09-09,8.837880768934237
1985-09-10,9.09122261371682
1985-09-11,8.907718132295116
1985-09-12,8.731821209799406
1985-09-13,9.794614503370447
1985-09-16,10.168407390598123
1985-09-17,9.5856035491384
1985-09-18,9.433269148985413
1985-09-19,9.580951507222357
1985-09-20,10.158366240248796
1985-09-23,9.87319202504362
1985-09-24,10.43296338393227
1985-09-25,10.852844543077333
1985-09-26,11.331562636701076
1985-09-27,10.632213409419379
1985-09-30,10.779837446540984
1985-10-01,11.032069203001216
1985-10-02,10.458582378826332
1985-10-03,10.715103206030353
1985-10-04,10.297386887289894
1985-10-07,9.68008807656302
1985-10-08,9.922128194558045
1985-10-09,9.732227872175226
1985-10-10,10.053680092886651
1985-10-11,10.18959649986726
1985-10-14,10.643560252116968
1985-10-15,10.828621447742371
1985-10-16,11.360553970792386
1985-10-17,11.769775631831013
1985-10-18,12.047698091672565
1985-10-21,11.98664760442325
1985-10-22,12.78252331531473
1985-10-23,12.710798786721833
1985-10-24,12.553855529096381
1985-10-25,11.79309311128829
1985-10-28,10.756506818294543
1985-10-29,13.866520727672537
1985-10-30,14.884401272710424
1985-10-31,15.12235438163323
1985-11-01,15.12235438163323
1985-11-04,15.409862462491297
1985-11-05,16.556734400972672
1985-11-06,16.669320066682914
1985-11-07,17.280085721449325
1985-11-08,19.130870522750023
1985-11-11,18.56721124826086
1985-11-12,22.02876169902681
1985-11-13,20.494363528795034
1985-11-14,19.534606646217068
1985-11-15,17.525093667229143
1985-11-18,23.732113327356362
1985-11-19,23.732113327356362
1985-11-20,23.567350882169812
1985-11-21,24.615580667242188
1985-11-22,22.3841653661357
1985-11-25,22.3841653661357
1985-11-26,22.775554115945297
1985-11-27,25.026449189799948
1985-12-03,25.861522215482523
1985-12-04,28.87261974540529
1985-12-05,29.09335351390736
1985-12-06,28.408875663185086
1985-12-09,37.03154461167506
1985-12-10,40.89781369342054
1985-12-11,47.40610467527584
1985-12-12,44.439091836751984
1985-12-13,45.83008472133836
1985-12-16,48.77788298627137
1985-12-17,54.7621225877716
1985-12-18,51.50902816873775
1985-12-19,51.78371053927455
1985-12-20,55.81944487266468
1985-12-23,53.69205384882616
1985-12-24,54.00314078785493
1985-12-30,51.62510999861914
1985-12-31,52.65541149778174
1986-01-06,51.5442964050443
1986-01-07,61.70604350777049
1986-01-08,47.46744379540419
1986-01-09,41.271468407714295
1986-01-10,37.71548944389214
1986-01-13,28.217872745666984
1986-01-14,32.56197703581567
1986-01-15,36.908514965725445
1986-01-16,37.78360090645159
1986-01-17,39.99929555747581
1986-01-20,39.547954354085135
1986-01-21,40.68335467839894
1986-01-22,38.37331032629729
1986-01-23,40.63938702060852
1986-01-24,40.86990544733502
1986-01-27,46.47172687751624
1986-01-28,50.6743559830467
1986-01-29,48.04485814752157
1986-01-30,47.80775662273924
1986-01-31,49.25687155228076
1986-02-03,52.73318634527235
1986-02-04,56.30894248125087
1986-02-05,51.82124065656806
1986-02-06,49.02828207592815
1986-02-07,44.77819984496803
1986-02-10,49.755143574774905
1986-02-11,54.27146252585446
1986-02-12,54.99672580230141
1986-02-13,58.482190287685086
1986-02-14,67.21593056764861
1986-02-20,69.82773254352436
1986-02-21,80.14283506624822
1986-02-24,86.52475720534107
1986-02-25,84.30792154444187
1986-02-26,88.01142199185139
1986-02-27,102.72107838920937
1986-02-28,104.17252935428797
1986-03-03,112.50523741011746
1986-03-04,115.43434018130156
1986-03-05,97.71963382598297
1986-03-06,102.0125186329988
1986-03-07,107.12765853471642
1986-03-10,121.69788730117776
1986-03-11,122.98269320721774
1986-03-12,123.99725440648109
1986-03-13,119.38437018983281
1986-03-14,122.96487785709331
1986-03-17,119.20427473498884
1986-03-18,111.97816427053864
1986-03-19,115.6836564375896
1986-03-20,118.76935666858665
1986-03-21,112.7525133681877
1986-03-24,124.17871697028443
1986-03-25,124.58476219357286
1986-03-26,131.69650693008248
1986-03-27,143.05438838122444
1986-04-02,145.42847003027993
1986-04-03,136.07233251509996
1986-04-04,128.98273914887773
1986-04-07,128.98273914887773
1986-04-08,149.5607485019966
1986-04-09,155.5489451331983
1986-04-10,154.1076784361221
1986-04-11,146.75353217424822
1986-04-14,159.69887266836315
1986-04-15,153.27164265192042
1986-04-16,179.61880885682183
1986-04-17,170.64695688571106
1986-04-18,162.79711779617244
1986-04-21,163.70176597986276
1986-04-22,141.8819152053387
1986-04-23,131.45378995688688
1986-04-24,123.17702057486817
1986-04-25,119.44364809014405
1986-04-28,128.73115362824393
1986-04-29,136.4396832550771
1986-04-30,136.09813904922228
1986-05-01,128.86739954961604
1986-05-02,123.61689987771132
1986-05-05,133.1210712237476
1986-05-06,130.25520665518906
1986-05-07,125.84539655499034
1986-05-08,129.2160518526831
1986-05-09,123.31755760678695
1986-05-12,111.1661169484258
1986-05-13,116.24341432289155
1986-05-14,114.72366680985387
1986-05-15,106.75440903941107
1986-05-16,99.36985490334176
1986-05-19,99.36985490334176
1986-05-20,104.40653112014289
1986-05-21,104.02935690476984
1986-05-22,104.21391362418717
1986-05-23,106.56988882604912
1986-05-29,96.77489888938702
1986-05-30,95.03696669889716
1986-06-02,89.14476008797753
1986-06-03,93.31432297431472
1986-06-04,89.26624390763574
1986-06-05,91.03445459603992
1986-06-06,94.98251098156723
1986-06-09,92.36110108859651
1986-06-10,93.00256190815162
1986-06-11,94.063135276819
1986-06-12,94.02354319545958
1986-06-13,96.14515865360917
1986-06-16,96.79836269873788
1986-06-17,96.86748254085222
1986-06-18,96.79748678966496
1986-06-19,95.41961626570854
1986-06-20,96.65860348006623
1986-06-23,97.13706234701141
1986-06-24,97.36536746498881
1986-06-25,97.36536746498881
1986-06-26,97.46950931958871
1986-06-27,97.9715193784047
1986-06-30,98.15860531714517
1986-07-01,98.08001510474315
1986-07-02,97.91598476095385
1986-07-03,99.14680141116152
1986-07-09,100.2499867308594
1986-07-10,100.15036625654838
1986-07-11,100.20253066892258
1986-07-14,100.69356755093071
1986-07-15,102.06990442905264
1986-07-16,101.34471107854056
1986-07-17,101.4078223789618
1986-07-18,101.73983810959358
1986-07-21,102.57936384478197
1986-07-22,101.61736415454818
1986-07-23,100.32292908817651
1986-07-24,98.95126152307792
1986-07-25,99.32440672056599
1986-07-28,96.08360973311576
1986-07-29,98.14482287477682
1986-07-30,98.51445054622833
1986-07-31,99.56479285666731
1986-08-01,100.00245363769018
1986-08-04,100.06674821979816
1986-08-05,99.4053359328078
1986-08-06,98.27440018870162
1986-08-07,99.11410115223562
1986-08-08,101.05982819881186
1986-08-11,101.90547094597147
1986-08-12,102.45489435062542
1986-08-13,103.6988298891925
1986-08-14,103.22990555199216
1986-08-15,103.31287395784491
1986-08-18,103.75359186443225
1986-08-19,105.2525932361918
1986-08-20,106.24783515382914
1986-08-21,106.24783515382914
1986-08-22,103.26629882521266
