,US10,SP500
1983-05-31,-0.7667355408619292,-3.517749672507986
1983-06-01,-0.7989869954274975,-2.868494221054152
1983-06-02,-0.6749857291717842,-1.9943106690434975
1983-06-03,-0.4887513274139721,-1.87670384184645
1983-06-06,-0.9863075707769009,-1.4063891126503858
1983-06-07,-0.11993776202119388,-3.857125380111337
1983-06-08,0.8788628603585869,-4.589808096672254
1983-06-09,0.1853206781936345,-4.137930653356747
1983-06-10,0.3105523290413803,-3.9653789285326813
1983-06-13,-1.507576431922486,-3.144282918371699
1983-06-14,-1.0766720788121464,-3.1892147158248063
1983-06-15,-1.478774641839875,-1.737719373103841
1983-06-16,-1.478774641839875,-0.6188675019016765
1983-06-17,-1.478774641839875,-0.3817033790274649
1983-06-20,-1.478774641839875,-1.1295122427527615
1983-06-21,-1.478774641839875,0.9912597196403583
1983-06-22,-1.478774641839875,-0.008553751584305935
1983-06-23,-1.478774641839875,0.26642272559884717
1983-06-24,-1.478774641839875,-0.6159217943863649
1983-06-27,-1.5062785524318945,-2.41974281381786
1983-06-28,-2.2449814632886533,-4.675141844290631
1983-06-29,-2.9781441023139843,-3.433031780772533
1983-06-30,-3.5238920417384634,-2.7087795191283237
1983-07-01,-3.7047847441601944,-2.6504047868399105
1983-07-04,-3.7047847441601944,-2.6510286942601047
1983-07-05,-0.6353747578802915,-4.490924251938311
1983-07-06,-1.097611914064489,-2.987270392742125
1983-07-07,0.6331798774393826,-4.005904053618325
1983-07-08,2.2684690504477745,-3.8619129096987503
1983-07-11,0.6066064283779982,-3.5158157961737935
1983-07-12,3.6248046212293383,-5.078859580275874
1983-07-13,3.23621160389973,-4.738342644579918
1983-07-14,2.4619400168704786,-4.624028655753342
1983-07-15,4.511178817207884,-5.367961232238483
1983-07-18,1.3758434526916385,-5.255600323996323
1983-07-19,0.488804822480593,-5.085060404579478
1983-07-20,-0.6694236791098929,-4.32574088781611
1983-07-21,-0.0486075771043204,-4.202556481017239
1983-07-22,1.0758455876532569,-4.5677697642635735
1983-07-25,0.5072939562227097,-3.937917044707828
1983-07-26,1.2610986608943886,-3.794409304113766
1983-07-27,1.4509632208835832,-5.747382795240396
1983-07-28,2.845913965170732,-7.62830403609348
1983-07-29,3.7819714229540446,-8.710754899289874
1983-08-01,3.9116988872327285,-8.876739685941926
1983-08-02,3.5220300164056084,-8.87729336842037
1983-08-03,3.651432553926104,-8.995752887041409
1983-08-04,7.149668402621101,-8.731840570413818
1983-08-05,6.718387676935822,-8.851048297590314
1983-08-08,8.91945442277262,-8.449992910099713
1983-08-09,7.898334537559126,-8.61478292286153
1983-08-10,9.516809555622508,-8.824968922138988
1983-08-11,6.4366492868706215,-8.824968922138988
1983-08-12,2.2457062212000833,-8.970848971863553
1983-08-15,-3.341713486216258,-9.153448353371218
1983-08-16,-3.8695209513603612,-9.133200193250723
1983-08-17,-4.950988840657555,-9.133200193250723
1983-08-18,-4.145113102663811,-9.134277561421678
1983-08-19,-4.145113102663811,-8.916199827569072
1983-08-22,-4.145113102663811,-9.007283627741502
1983-08-23,-4.145113102663811,-9.252963961946648
1983-08-24,-4.145113102663811,-9.55295824378226
1983-08-25,-4.145113102663811,-9.53592341523125
1983-08-26,-4.145113102663811,-9.630910695645278
1983-08-29,-4.145113102663811,-9.68513214922787
1983-08-30,-4.145113102663811,-9.680616405835341
1983-08-31,-4.17126822634315,-9.84370723510527
1983-09-01,-4.7701977999285,-9.84422207082093
1983-09-02,-4.353567415303184,-9.790643540374466
1983-09-05,-4.353567415303184,-9.791151453792612
1983-09-06,-6.146938026266257,-8.979271816876755
1983-09-07,-7.2027849734707665,-8.899405786727899
1983-09-08,-6.93851512653838,-9.218769673498272
1983-09-09,-6.93851512653838,-10.017644500371592
1983-09-12,-6.93851512653838,-11.385880214156586
1983-09-13,-6.93851512653838,-11.170247396962852
1983-09-14,-6.93851512653838,-10.974821941236234
1983-09-15,-6.93851512653838,-11.313117617859469
1983-09-16,-6.93851512653838,-10.462209975459702
1983-09-19,-6.93851512653838,-10.139873931371357
1983-09-20,-6.93851512653838,-9.84432002393496
1983-09-21,-6.93851512653838,-10.07069735221836
1983-09-22,-6.93851512653838,-9.472667489610863
1983-09-23,-6.93851512653838,-9.66327143393716
1983-09-26,-6.93851512653838,-9.591002051084041
1983-09-27,-6.964759657517938,-10.386601233034764
1983-09-28,-7.255494783588201,-10.67336410908879
1983-09-29,-7.255494783588201,-11.102619653378065
1983-09-30,-6.849737573266401,-11.818722061070586
1983-10-03,-7.0826132293332345,-11.71384799935905
1983-10-04,-7.0826132293332345,-11.696190768958981
1983-10-05,-5.804999161236568,-11.131046389880261
1983-10-06,-5.804999161236568,-10.473416133165447
1983-10-07,-6.158230414381938,-10.420644924622934
1983-10-10,-6.803392580283063,-9.373512145666895
1983-10-11,-8.084845932304175,-11.150737191284898
1983-10-12,-8.282772680691043,-11.640335504471622
1983-10-13,-8.282772680691043,-11.004607088298613
1983-10-14,-8.282772680691043,-11.191497413413154
1983-10-17,-8.282772680691043,-10.663086823022738
1983-10-18,-8.282772680691043,-12.25775072323203
1983-10-19,-8.282772680691043,-13.149242510946802
1983-10-20,-8.282772680691043,-12.976866801032628
1983-10-21,-8.282772680691043,-13.185722320710113
1983-10-24,-8.282772680691043,-13.081984788098966
1983-10-25,-8.282772680691043,-13.099368391141352
1983-10-26,-8.282772680691043,-13.207994180652427
1983-10-27,-8.282772680691043,-13.18239453685438
1983-10-28,-8.282772680691043,-13.18239453685438
1983-10-31,-8.282772680691043,-13.183274489455975
1983-11-01,-8.308261912008351,-13.209754346733138
1983-11-02,-8.193647239398361,-13.496162157388925
1983-11-03,-7.677236505119978,-13.067968160068
1983-11-04,-6.9271140517240815,-12.846291478876115
1983-11-07,-7.101625712877091,-12.650195634703575
1983-11-08,-7.333871648594892,-12.729659539294346
1983-11-09,-7.102206327716387,-13.689633284362035
1983-11-10,-8.205367627574756,-13.79836493207428
1983-11-11,-9.352800532230066,-14.225485674507876
1983-11-14,-8.641104112568176,-14.2181698870653
1983-11-15,-8.647310280176823,-14.31825933389984
1983-11-16,-8.647310280176823,-14.292554811699976
1983-11-17,-8.647310280176823,-14.241130344587006
1983-11-18,-8.647310280176823,-14.309737440311332
1983-11-21,-8.647310280176823,-14.112649836424051
1983-11-22,-8.647310280176823,-14.112649836424051
1983-11-23,-8.647310280176823,-14.06111742632593
1983-11-24,-8.647310280176823,-14.06111742632593
1983-11-25,-8.647310280176823,-14.06111742632593
1983-11-28,-8.672255704289766,-14.275964632760108
1983-11-29,-8.101457302441572,-13.958785701901256
1983-11-30,-8.56095001592937,-14.36358483199115
1983-12-01,-8.700194077879452,-14.094234200227218
1983-12-02,-8.700194077879452,-14.351951497626537
1983-12-05,-8.700194077879452,-14.206753922464044
1983-12-06,-8.700194077879452,-14.271098857022203
1983-12-07,-8.700194077879452,-14.211490503950897
1983-12-08,-8.725221271524386,-14.211490503950897
1983-12-09,-8.611127798113793,-14.211490503950897
1983-12-12,-8.953836068870869,-14.211888759176938
1983-12-13,-8.270989839387399,-14.108943025687958
1983-12-14,-8.041667313985867,-13.98440099307523
1983-12-15,-8.329037103629666,-13.886284744983456
1983-12-16,-9.016569325352442,-14.197098263004959
1983-12-19,-9.130298613695754,-14.197098263004959
1983-12-20,-9.130298613695754,-13.961140283228147
1983-12-21,-9.357472867161508,-14.77850945053747
1983-12-22,-9.980640241199767,-14.502322907719956
1983-12-23,-9.836094584450873,-14.527972210847583
1983-12-26,-9.836094584450873,-14.527972210847583
1983-12-27,-9.836094584450873,-14.758746685878343
1983-12-28,-9.836094584450873,-14.74673674771494
1983-12-29,-9.836094584450873,-14.725423431901863
1983-12-30,-9.836094584450873,-14.73821461838708
1984-01-02,-9.836094584450873,-14.73821461838708
1984-01-03,-9.836094584450873,-14.610321940314652
1984-01-04,-9.836094584450873,-14.875414577856239
1984-01-05,-9.836094584450873,-15.080479854581597
1984-01-06,-9.836094584450873,-15.08162554253023
1984-01-09,-9.836094584450873,-15.056531052138567
1984-01-10,-9.836094584450873,-15.328731670115426
1984-01-11,-9.836094584450873,-15.328731670115426
1984-01-12,-9.836094584450873,-15.49807420677528
1984-01-13,-9.836094584450873,-15.688578255440733
1984-01-16,-9.860243092284682,-15.554053865562445
1984-01-17,-10.198267180688614,-15.326049810999509
1984-01-18,-10.47889759574897,-15.46576182881132
1984-01-19,-10.311045528740992,-15.655963864696487
1984-01-20,-10.535267914919134,-15.93429918394299
1984-01-23,-10.367521542259595,-16.199850555587204
1984-01-24,-10.42354184129568,-16.137743077382115
1984-01-25,-10.42354184129568,-16.04968770761339
1984-01-26,-10.255585982248105,-15.99549107850784
1984-01-27,-10.311676241009204,-16.029835512141865
1984-01-30,-10.479841848057314,-15.710748887087988
1984-01-31,-10.479841848057314,-15.778548009478023
1984-02-01,-10.311991551522414,-15.610105105496885
1984-02-02,-9.639331488158831,-15.863642590404014
1984-02-03,-9.752282323798633,-13.99581545591091
1984-02-06,-10.25992573572726,-12.860945898227738
1984-02-07,-10.372100828557596,-13.13658594013516
1984-02-08,-10.428118265539743,-9.87959869711087
1984-02-09,-10.652047969875888,-10.325694683559995
1984-02-10,-11.266315140082995,-10.523380216967237
1984-02-13,-12.010284074781763,-9.073858976482086
1984-02-14,-12.033059326259243,-11.14737791444761
1984-02-15,-12.20514045205946,-10.224590403496647
1984-02-16,-12.20514045205946,-10.601647123801994
1984-02-17,-11.436935431014971,-10.172535029996032
1984-02-20,-11.436935431014971,-10.172535029996032
1984-02-21,-11.713695007793056,-9.094605450355985
1984-02-22,-11.548158185932667,-8.549173083058125
1984-02-23,-10.497792564390608,-9.097878044559781
1984-02-24,-11.11312024051042,-12.915767166688275
1984-02-27,-10.613131541863297,-13.335671504535519
1984-02-28,-10.389664370717956,-11.910800789814557
1984-02-29,-10.949728968400962,-11.800689290801824
1984-03-01,-10.72710329082197,-12.484620654059997
1984-03-02,-11.229263334811101,-12.878439861116552
1984-03-05,-10.4525193889907,-12.329955189264187
1984-03-06,-10.228650687463182,-11.387502207548794
1984-03-07,-9.330937194337807,-10.811908204057218
1984-03-08,-9.183613348185393,-11.214032702861953
1984-03-09,-8.729531414926328,-10.574773738322651
1984-03-12,-9.185883757851698,-11.898659977958115
1984-03-13,-8.958848467246327,-11.859397134625748
1984-03-14,-8.16223839133473,-12.14144706379493
1984-03-15,-8.27703559334556,-12.950123322131768
1984-03-16,-7.589113360295652,-13.316107122326471
1984-03-19,-5.993741633779526,-12.796749748535474
1984-03-20,-6.346265102652859,-12.971156249038406
1984-03-21,-6.521865855585385,-12.849315867787059
1984-03-22,-5.820779849502267,-12.3787021734731
1984-03-23,-5.291021736155721,-12.326500648795802
1984-03-26,-6.178918407379264,-12.370708803678465
1984-03-27,-5.827089351406944,-12.791329401420782
1984-03-28,-7.769405633534177,-13.968646454501599
1984-03-29,-8.806999820156914,-13.298317347868648
1984-03-30,-5.750083210618739,-13.385019030520784
1984-04-02,-5.632270814632012,-13.021236110449031
1984-04-03,-4.452674199814921,-13.073423368782722
1984-04-04,-4.116149219853238,-12.882184900194027
1984-04-05,-5.194842541129885,-11.784857962292739
1984-04-06,-8.394516605366743,-12.226654572149364
1984-04-09,-9.102287700179568,-12.318816584848602
1984-04-10,-8.420554857930906,-12.44157024162984
1984-04-11,-8.763977777213672,-11.552852179582352
1984-04-12,-9.904428054998494,-13.627301519621792
1984-04-13,-7.5597300261106,-13.006481489380416
1984-04-16,-7.213079013708523,-13.702429637465286
1984-04-17,-7.5819105883745515,-13.659985452851586
1984-04-18,-5.271458353083924,-13.349161400481846
1984-04-19,-4.205762259556122,-13.375156652061705
1984-04-20,-4.205762259556122,-13.375156652061705
1984-04-23,-4.205762259556122,-13.050313489506937
1984-04-24,-4.924219042609446,-13.416214200600285
1984-04-25,-5.518442673593138,-13.740903397348037
1984-04-26,-6.1089524068831835,-14.194113964310107
1984-04-27,-4.465859074003631,-14.109002985800034
1984-04-30,-3.9881883693736575,-14.19489398281424
1984-05-01,-3.8681736048353788,-14.418334845437231
1984-05-02,-3.748008821841431,-14.3930053362612
1984-05-03,-3.5073788438960363,-14.3930053362612
1984-05-04,-0.9947785907983397,-14.3930053362612
1984-05-07,0.6759345204819356,-14.393705067635365
1984-05-08,-1.0229718745511929,-14.5905995459798
1984-05-09,2.1319208969474923,-14.419780745071753
1984-05-10,2.897910303674611,-14.42833876699724
1984-05-11,10.207442547337543,-14.257195444531234
1984-05-14,11.561522002992097,-14.086060381113974
1984-05-15,8.633032050413547,-14.138298707463948
1984-05-16,5.754055790302703,-14.139487015566509
1984-05-17,9.719832882439071,-13.495533168183249
1984-05-18,7.662586015893336,-13.128585549842631
1984-05-21,6.653249271994333,-12.794825763940498
1984-05-22,8.652997695844222,-12.010328542991278
1984-05-23,8.44927332516452,-11.043147935564356
1984-05-24,13.939517787250955,-9.12239646375166
1984-05-25,15.007700766506415,-9.249986637254537
1984-05-28,15.007700766506415,-9.250706184667612
1984-05-29,17.811013472690007,-7.168009891606053
1984-05-30,20.68265692608684,-7.562913857729381
1984-05-31,18.646137090459124,-7.64610723525716
1984-06-01,9.080292287540859,-11.802032409670593
1984-06-04,3.9431625380716318,-13.629503949849575
1984-06-05,3.530531907923007,-13.630544143862311
1984-06-06,4.630543809444698,-14.105923118492248
1984-06-07,5.153696528491913,-14.222225061850546
1984-06-08,4.496485925188831,-14.256879923251997
1984-06-11,5.345519873330984,-12.606324861774599
1984-06-12,4.950474173805985,-12.545149289177825
1984-06-13,3.8353753857093054,-12.392809589979237
1984-06-14,3.121507179932559,-11.17104171790112
1984-06-15,1.4457826882586566,-10.816440549891427
1984-06-18,1.613112051238863,-13.38528727209367
1984-06-19,1.613112051238863,-13.33002639206773
1984-06-20,1.613112051238863,-15.193430824638154
1984-06-21,1.589533668345422,-14.813168033018053
1984-06-22,1.9070009610590022,-14.915392231378455
1984-06-25,1.6522334586563492,-14.583904672207249
1984-06-26,2.09696198003797,-13.943283957248799
1984-06-27,1.7140983726128267,-13.663942264107753
1984-06-28,2.0319549300272355,-14.338053373534132
1984-06-29,2.478344732846116,-14.029670365678836
1984-07-02,2.4555589881240403,-13.995282233825135
1984-07-03,0.40644780836156524,-14.580114314635217
1984-07-04,0.40644780836156524,-14.580114314635217
1984-07-05,0.2809397486011056,-13.794251366329725
1984-07-06,-0.2429258151729452,-13.62183986906238
1984-07-09,-2.362763641600518,-14.485621470371758
1984-07-10,-2.1186705507045267,-14.075152453429684
1984-07-11,-1.7741181107044701,-11.909846295255965
1984-07-12,-1.7741181107044701,-12.015908889132598
1984-07-13,-1.7741181107044701,-12.570562717046785
1984-07-16,-1.7741181107044701,-13.488571808517957
1984-07-17,-1.7741181107044701,-13.705199086573682
1984-07-18,-1.7741181107044701,-12.92854587835286
1984-07-19,-1.7741181107044701,-12.22326709996736
1984-07-20,-1.7741181107044701,-11.235778854841993
1984-07-23,-1.7741181107044701,-11.036766720617585
1984-07-24,-1.7741181107044701,-9.42243939490166
1984-07-25,-1.7741181107044701,-11.05356277806625
1984-07-26,-1.7741181107044701,-12.672387935505668
1984-07-27,-1.797682642180043,-13.957162062125693
1984-07-30,-2.779705815758249,-13.05870825750377
1984-07-31,-1.685977506185532,-13.449944070345
1984-08-01,-0.9486223374819192,-15.47521537909894
1984-08-02,-0.5152725602084018,-18.063441957952485
1984-08-03,0.7904644874388689,-20.04776726765537
1984-08-06,-0.4940824533646082,-20.048833989596982
1984-08-07,0.35226860314268027,-19.773711139508045
1984-08-08,0.41498877101966425,-20.315238589316376
1984-08-09,0.7915449789109852,-18.761744933415947
1984-08-10,0.3505819696282497,-19.200431510775484
1984-08-13,-0.40204739514395627,-19.05535533880327
1984-08-14,0.09594236788030841,-19.451984097643106
1984-08-15,-0.48509941949312907,-20.384394984635502
1984-08-16,0.07467189627221593,-19.436969284952767
1984-08-17,0.1372185662073866,-19.26778692045106
1984-08-20,0.07463280460351385,-19.239530645873305
1984-08-21,0.8877391961409131,-17.373963803793004
1984-08-22,0.509410174155378,-18.473269278030724
1984-08-23,0.1324998860023019,-18.17977304743176
1984-08-24,0.44541394814605617,-17.721579776497265
1984-08-27,-0.935710493640951,-18.708920819179298
1984-08-28,-0.8118801317580027,-18.156514893121745
1984-08-29,-1.121843006346268,-18.44296709099581
1984-08-30,-1.0224207098343374,-18.81405159073176
1984-08-31,-1.0224207098343374,-18.842837685103685
1984-09-03,-1.0224207098343374,-18.842837685103685
1984-09-04,-1.0224207098343374,-19.694987889410097
1984-09-05,-1.0224207098343374,-19.864364799198476
1984-09-06,-1.0224207098343374,-19.448027862443308
1984-09-07,-1.0224207098343374,-19.991753674371814
1984-09-10,-1.047001838209638,-19.74009876883831
1984-09-11,-0.4903912235495689,-19.924696541670016
1984-09-12,-0.3660042125790075,-19.7245082830242
1984-09-13,0.5432624099642513,-19.066249250945
1984-09-14,1.4230159560514322,-19.05081988755095
1984-09-17,1.5497947259965006,-18.905869127859486
1984-09-18,2.057543699626474,-19.100495041952726
1984-09-19,4.710973649490047,-20.02274939847445
1984-09-20,3.729308271526066,-19.61486542040666
1984-09-21,-0.7440181476834895,-20.531255954614014
1984-09-24,-3.0020168953748927,-20.65121021507673
1984-09-25,-3.9719967264211453,-20.47701759869407
1984-09-26,-2.795631699295653,-20.29809088829112
1984-09-27,-1.2768134445971469,-20.02311930185573
1984-09-28,-2.8810652261224368,-20.443377241651994
1984-10-01,-3.2452612315244767,-20.968450951857086
1984-10-02,-3.305732943254769,-21.522425495346
1984-10-03,-3.4870346939861574,-21.60165066000944
1984-10-04,-3.1854316774048597,-21.60202406877987
1984-10-05,-2.03575867857404,-21.554985283221107
1984-10-08,-1.6683927736186988,-21.551436367687916
1984-10-09,-1.8527645371681611,-21.300400964064547
1984-10-10,-2.098132625825233,-21.442436409731247
1984-10-11,-1.5474346218455004,-21.619190927809296
1984-10-12,-1.178237501677426,-21.877847597747614
1984-10-15,-1.883133723680186,-22.241847489591514
1984-10-16,-1.5151954751439933,-22.176482082846903
1984-10-17,-0.16102941292722717,-22.19982913822205
1984-10-18,3.083737131152642,-21.803048266826973
1984-10-19,5.145411873775707,-21.882364440626525
1984-10-22,5.80257069798682,-21.976477363633784
1984-10-23,7.361913706008538,-21.937465602315587
1984-10-24,8.771038823399913,-22.054559403912045
1984-10-25,6.119744752079526,-22.95093197076713
1984-10-26,2.538203366696856,-23.279125743718453
1984-10-29,2.8957172519906926,-23.394573241233317
1984-10-30,7.011545942070319,-23.103839495688494
1984-10-31,6.075194915077198,-23.1730460401424
1984-11-01,8.859668781597986,-23.034757523014648
1984-11-02,8.422303283960053,-23.06205967898851
