DATETIME,monthly_return
1988-04-29,-0.00424272
1988-05-31,0.00192942
1988-06-30,-0.01773249
1988-07-29,-0.00130698
1988-08-31,-0.00621626
1988-09-30,-0.03259259
1988-10-31,0.01352731
1988-11-30,0.00780660
1988-12-30,-0.01440946
1989-01-31,-0.01757796
1989-02-28,-0.00464516
1989-03-31,-0.00380261
1989-04-28,-0.00824152
1989-05-31,-0.01574528
1989-06-30,0.00959829
1989-07-31,-0.00598592
1989-08-31,-0.01151258
1989-09-29,0.00501702
1989-10-31,0.00499198
1989-11-30,0.03015789
1989-12-29,-0.01059067
1990-01-31,0.00591767
1990-02-28,-0.00769963
1990-03-30,-0.03408893
1990-04-30,-0.00324939
1990-05-31,-0.00688219
1990-06-29,-0.00793289
1990-07-31,0.00937500
1990-08-31,0.00910581
1990-09-28,0.01615232
1990-10-31,-0.02379895
1990-11-30,0.00136450
1990-12-31,0.00953852
1991-01-31,-0.02771529
1991-02-28,0.00046275
1991-03-29,-0.01100833
1991-04-30,-0.00130951
1991-05-31,0.00384003
1991-06-28,0.00485165
1991-07-31,-0.00612813
1991-08-30,-0.01644245
1991-09-30,0.00417933
1991-10-31,0.00208097
1991-11-29,0.00792902
1991-12-31,-0.01489043
1992-01-31,0.00152106
1992-02-28,-0.00455624
1992-03-31,-0.01001240
1992-04-30,-0.00732036
1992-05-29,-0.00145546
1992-06-30,0.00583034
1992-07-31,0.01265578
1992-08-31,-0.01507346
1992-09-30,0.00397133
1992-10-30,-0.00897250
1992-11-30,-0.00564642
1992-12-31,-0.00234972
1993-01-29,-0.00284593
1993-02-26,-0.00157465
1993-03-31,0.00827994
1993-04-30,0.01749927
1993-05-31,0.02027287
1993-06-30,-0.00084754
1993-07-30,0.02610745
1993-08-31,-0.03242399
1993-09-30,-0.01775204
1993-10-29,0.01208080
1993-11-30,0.00019099
1993-12-31,0.01909490
1994-01-31,-0.00964962
1994-02-28,-0.00104058
1994-03-31,0.00880682
1994-04-29,-0.01548859
1994-05-31,0.00886728
1994-06-30,-0.00255174
1994-07-29,-0.00407428
1994-08-31,0.00161735
1994-09-30,0.00607903
1994-10-31,-0.01199018
1994-11-30,-0.00430005
1994-12-30,-0.00009597
1995-01-31,-0.00892600
1995-02-28,0.00058106
1995-03-31,0.01345335
1995-04-28,-0.00553911
1995-05-31,-0.00345722
1995-06-30,-0.00192734
1995-07-31,-0.00318625
1995-08-31,-0.00116234
1995-09-29,-0.00048487
1995-10-31,-0.00213447
1995-11-30,0.00320856
1995-12-29,-0.00048459
1996-01-31,0.01696887
1996-02-29,-0.00696034
1996-03-29,-0.00518483
1996-04-30,-0.00472927
1996-05-31,-0.00223041
1996-06-28,-0.01244047
1996-07-31,0.00541285
1996-08-30,-0.00215348
1996-09-30,-0.01039827
1996-10-31,-0.00138779
1996-11-29,-0.00605519
1996-12-31,-0.00579247
1997-01-31,-0.02471120
1997-02-28,0.01967247
1997-03-31,-0.01424242
1997-04-30,-0.01311610
1997-05-30,0.00373793
1997-06-30,-0.01262025
1997-07-31,-0.01131482
1997-08-29,-0.00105966
1997-09-30,0.00965312
1997-10-31,-0.02605589
1997-11-28,-0.01639698
1997-12-31,-0.00921255
1998-01-30,0.01394731
1998-02-27,-0.00491266
1998-03-31,0.00076796
1998-04-30,0.00504275
1998-05-29,-0.01701571
1998-06-30,0.00332889
1998-07-31,-0.01349259
1998-08-31,-0.01334081
1998-09-30,0.02249744
1998-10-30,-0.00588954
1998-11-30,-0.00134138
1998-12-31,-0.00660398
1999-01-29,-0.00326761
1999-02-26,0.00011305
1999-03-31,-0.00960778
1999-04-30,0.00673362
1999-05-31,-0.01972565
1999-06-30,-0.00936741
1999-07-30,-0.00840532
1999-08-31,-0.00105957
1999-09-30,0.04820271
1999-10-29,0.00089948
1999-11-30,-0.01145810
1999-12-31,-0.00386364
2000-01-31,-0.00730094
2000-02-29,0.00919329
2000-03-31,-0.01776361
2000-04-28,-0.00776722
2000-05-31,-0.00362192
2000-06-30,0.01958255
2000-07-31,-0.01690627
2000-08-31,-0.00070192
2000-09-29,-0.00702412
2000-10-31,-0.01237916
2000-11-30,0.00489435
2000-12-29,0.00035638
2001-01-31,-0.00961881
2001-02-28,-0.00023981
2001-03-30,-0.01223315
2001-04-30,0.00631374
2001-05-31,0.00096525
2001-06-29,0.00530376
2001-07-31,-0.00611511
2001-08-31,0.00868621
2001-09-28,0.02069130
2001-10-31,-0.01581908
2001-11-30,-0.00785808
2001-12-31,0.00492020
2002-01-31,0.00346310
2002-02-28,0.01689873
2002-03-29,0.00643651
2002-04-30,0.00651163
2002-05-31,0.01963956
2002-06-28,-0.01540902
2002-07-31,-0.01265823
2002-08-30,0.01002331
2002-09-30,0.01280868
2002-10-31,-0.00774752
2002-11-29,-0.00183718
2002-12-31,0.03508570
2003-01-31,0.02200489
2003-02-28,-0.02044367
2003-03-31,-0.01598579
2003-04-30,0.00282040
2003-05-30,0.02823715
2003-06-30,-0.02111597
2003-07-31,0.00860624
2003-08-29,0.02304965
2003-09-30,0.01029029
2003-10-31,-0.00160823
2003-11-28,0.01310137
2003-12-31,0.01929192
2004-01-30,-0.01466306
2004-02-27,-0.00643799
2004-03-31,0.03229233
2004-04-30,-0.04198395
2004-05-31,0.00698174
2004-06-30,-0.00202667
2004-07-30,-0.00213767
2004-08-31,0.01981577
2004-09-30,0.00819242
2004-10-29,0.00937598
2004-11-30,0.02260295
2004-12-31,-0.01493742
2005-01-31,-0.01700820
2005-02-28,0.01407129
2005-03-31,-0.00935348
2005-04-29,0.00518780
2005-05-31,-0.02043765
2005-06-30,0.01917808
2005-07-29,-0.00744417
2005-08-31,0.00239583
2005-09-30,0.03522810
2005-10-31,-0.00542060
2005-11-30,0.02765442
2005-12-30,0.01983893
2006-01-31,0.04988444
2006-02-28,-0.01064025
2006-03-31,0.01622474
2006-04-28,0.06185567
2006-05-31,-0.01039608
2006-06-30,-0.02865081
2006-07-31,0.01626743
2006-08-31,-0.01072999
2006-09-29,-0.02658250
2006-10-31,0.00237465
2006-11-30,0.03617312
2006-12-29,-0.01310236
2007-01-31,0.01238528
2007-02-28,0.01284985
2007-03-30,-0.00834202
2007-04-30,0.01270592
2007-05-31,-0.01990136
2007-06-29,-0.01394897
2007-07-31,0.01423583
2007-08-31,0.00247175
2007-09-28,0.05899965
2007-10-31,0.03766839
2007-11-30,-0.01057777
2007-12-31,0.03960476
2008-01-31,0.06567467
2008-02-29,0.03435924
2008-03-31,-0.04155771
2008-04-30,-0.04158985
2008-05-30,0.01685004
2008-06-30,0.02784504
2008-07-31,-0.01111602
2008-08-29,-0.06461699
2008-09-30,0.03454039
2008-10-31,-0.12508655
2008-11-28,0.08616900
2008-12-31,0.05286165
2009-01-30,0.03283100
2009-02-27,0.01049654
2009-03-31,-0.01451304
2009-04-30,-0.02526725
2009-05-29,0.06718307
2009-06-30,-0.03801653
2009-07-31,0.01942328
2009-08-31,-0.00168548
2009-09-30,0.04096014
2009-10-30,0.02193075
2009-11-30,0.09708805
2009-12-31,-0.05415435
2010-01-29,-0.00877776
2010-02-26,0.02354756
2010-03-31,-0.00367045
2010-04-30,0.04354977
2010-05-31,0.01985753
2010-06-30,0.01953270
2010-07-30,-0.03934764
2010-08-31,0.04203219
2010-09-30,0.03561262
2010-10-29,0.02807182
2010-11-30,0.01535924
2010-12-31,0.01977702
2011-01-31,-0.04812658
2011-02-28,0.04351841
2011-03-31,0.01587389
2011-04-29,0.06342898
2011-05-31,-0.01049560
2011-06-30,-0.01759197
2011-07-29,0.06609786
2011-08-31,0.09850805
2011-09-30,-0.09399173
2011-10-31,0.05107714
2011-11-30,0.00925620
2011-12-30,-0.08586402
2012-01-31,0.08712121
2012-02-29,-0.01370186
2012-03-30,-0.02009834
2012-04-30,-0.00375134
2012-05-31,-0.05002690
2012-06-29,0.02059096
2012-07-31,0.00312721
2012-08-31,0.03665527
2012-09-28,0.04161614
2012-10-31,-0.02551804
2012-11-30,-0.00415731
2012-12-31,-0.01770633
2013-01-31,-0.00766939
2013-02-28,-0.04130157
2013-03-29,0.00857510
2013-04-30,-0.06292638
2013-05-31,-0.04324677
2013-06-28,-0.09613856
2013-07-31,0.05560093
2013-08-30,0.04951791
2013-09-30,-0.03878870
2013-10-31,-0.00277286
2013-11-29,-0.04318760
2013-12-31,-0.02893712
2014-01-31,0.02617001
2014-02-28,0.04908166
2014-03-31,-0.02354055
2014-04-30,0.00387667
2014-05-30,-0.02479937
2014-06-30,0.04987007
2014-07-31,-0.02012612
2014-08-29,-0.00598442
2014-09-30,-0.04786108
2014-10-31,-0.02408490
2014-11-28,-0.00293026
2014-12-31,0.01169018
2015-01-30,0.06526370
2015-02-27,-0.04514604
2015-03-31,-0.01764295
2015-04-30,-0.00083985
2015-05-29,0.00536661
2015-06-30,-0.01176925
2015-07-31,-0.04991540
2015-08-31,0.02733064
2015-09-30,-0.01186825
2015-10-30,0.02732794
2015-11-30,-0.06016420
2015-12-31,-0.00321476
2016-01-29,0.04115544
2016-02-29,0.08208754
2016-03-31,-0.00454291
2016-04-29,0.03888472
2016-05-31,-0.04946444
2016-06-30,0.06830843
2016-07-29,0.01440000
2016-08-31,-0.02628812
2016-09-30,0.00473962
2016-10-31,-0.02600466
2016-11-30,-0.06421850
2016-12-30,-0.01565776
2017-01-31,0.03913478
2017-02-28,0.02337795
2017-03-31,-0.00150207
2017-04-28,0.01234800
2017-05-31,-0.00136214
2017-06-30,-0.01847604
2017-07-31,0.01711831
2017-08-31,0.03154888
2017-09-29,-0.02630945
2017-10-31,-0.00661596
2017-11-30,0.00112038
2017-12-29,0.01684904
2018-01-31,0.02378478
2018-02-28,-0.01749881
2018-03-30,0.00340405
2018-04-30,-0.00751196
2018-05-31,-0.01165843
2018-06-29,-0.02982955
2018-07-31,-0.01973391
2018-08-31,-0.01694915
2018-09-28,-0.00673801
2018-10-31,0.01356744
2018-11-30,0.00465879
2018-12-31,0.03370126
2019-01-31,0.02419915
2019-02-28,-0.00629241
2019-03-29,-0.01750683
2019-04-30,-0.00587641
2019-05-31,0.00514841
2019-06-28,0.07872771
2019-07-31,-0.00504133
2019-08-30,0.06368939
2019-09-30,-0.02032791
2019-10-31,0.00011308
2019-11-29,-0.02476115
2019-12-31,0.03640369
2020-01-31,0.02533699
2020-02-28,0.03076587
2020-03-31,-0.00322820
2020-04-30,0.05080966
2020-05-29,-0.00166734
2020-06-30,0.02910066
2020-07-31,0.08276778
2020-08-31,-0.00644956
2020-09-30,-0.03643429
2020-10-30,-0.00820761
2020-11-30,-0.05003588
2020-12-31,0.05800896
2021-01-29,-0.02332112
2021-02-26,-0.05691730
2021-03-31,-0.01364130
2021-04-30,0.03174603
2021-05-31,0.06834222
2021-06-30,-0.06401787
2021-07-30,0.02127552
2021-08-31,0.00009944
2021-09-30,-0.02913249
2021-10-29,0.01408162
2021-11-30,-0.00565542
2021-12-31,0.02757465
2022-01-31,-0.01724734
2022-02-28,0.05179523
2022-03-31,0.01859820
2022-04-29,-0.02130955
2022-05-31,-0.03021438
2022-06-30,-0.01582513
2022-07-29,-0.02210944
2022-08-31,-0.03052258
2022-09-30,-0.02846239
2022-10-31,-0.01740316
2022-11-30,0.07356615
2022-12-30,0.02441043
2023-01-31,0.04912157
2023-02-28,-0.05293297
2023-03-31,0.06966109
2023-04-28,0.00589018
2023-05-31,-0.01751983
2023-06-30,-0.02557078
2023-07-31,0.01805357
2023-08-31,-0.01753961
2023-09-29,-0.05000740
2023-10-31,0.06650055
2023-11-30,0.02088201
2023-12-29,0.00786726
2024-01-31,-0.01627401
2024-02-29,-0.00235645
2024-03-29,0.08691251
2025-04-30,0.09100585
2025-05-30,-0.01219512
2025-06-30,-0.00246914
2025-07-31,-0.00581683
2025-08-29,0.06991991
2025-09-30,0.14175458
2025-10-31,0.04626516
2025-11-28,0.06428363
2025-12-31,0.02852262
2026-01-30,0.16006978
2026-02-27,0.09921373
2026-03-31,-0.14577112
2026-04-30,0.00152480
