DATETIME,monthly_return
2003-03-31,-0.02227222
2003-04-30,-0.01012425
2003-05-30,0.05973966
2003-06-30,-0.01798640
2003-07-31,-0.06410543
2003-08-29,-0.01241050
2003-09-30,0.01812470
2003-10-31,-0.09138381
2003-11-28,-0.00182863
2003-12-31,0.06150222
2004-01-30,-0.01553254
2004-02-27,0.02854996
2004-03-31,0.00511322
2004-04-30,-0.04530039
2004-05-31,-0.03070287
2004-06-30,0.01047120
2004-07-30,0.00284974
2004-08-31,0.03487471
2004-09-30,0.01622566
2004-10-29,0.01670351
2004-11-30,0.02561005
2004-12-31,0.00965842
2005-01-31,-0.01353243
2005-02-28,-0.02530747
2005-03-31,0.00897840
2005-04-29,0.03367003
2005-05-31,0.04281061
2005-06-30,0.02454261
2005-07-29,-0.02700348
2005-08-31,0.02842435
2005-09-30,-0.02611534
2005-10-31,-0.00983240
2005-11-30,0.01918303
2005-12-30,0.02347210
2006-01-31,-0.00800519
2006-02-28,-0.00828790
2006-03-31,-0.03782714
2006-04-28,-0.04457143
2006-05-31,0.00956938
2006-06-30,-0.02180095
2006-07-31,0.02010659
2006-08-31,0.01543576
2006-09-29,-0.00420954
2006-10-31,-0.00070456
2006-11-30,0.00000000
2006-12-29,-0.04089307
2007-01-31,-0.04582210
2007-02-28,0.03543914
2007-03-30,-0.03422619
2007-04-30,-0.01643554
2007-05-31,-0.04308094
2007-06-29,-0.04829468
2007-07-31,0.05160550
2007-08-31,0.04062159
2007-09-28,-0.00183390
2007-10-31,0.00944882
2007-11-30,0.05902236
2007-12-31,0.01865946
2008-01-31,0.00819475
2008-02-29,-0.00310782
2008-03-31,0.02254197
2008-04-30,-0.07059099
2008-05-30,-0.05854151
2008-06-30,-0.03832753
2008-07-31,0.08277592
2008-08-29,0.05611326
2008-09-30,0.01437972
2008-10-31,-0.02066314
2008-11-28,0.15235525
2008-12-31,0.14711518
2009-01-30,-0.11228656
2009-02-27,0.06314029
2009-03-31,0.08023599
2009-04-30,-0.04751502
2009-05-29,-0.03612385
2009-06-30,0.01804481
2009-07-31,-0.01285547
2009-08-31,0.05248619
2009-09-30,0.00337458
2009-10-30,-0.00037369
2009-11-30,0.02822430
2009-12-31,-0.07344119
2010-01-29,0.02373945
2010-02-26,0.00383289
2010-03-31,0.00534555
2010-04-30,0.02259780
2010-05-31,0.07149489
2010-06-30,0.04211438
2010-07-30,0.00765009
2010-08-31,0.08433735
2010-09-30,-0.01430746
2010-10-29,-0.01482397
2010-11-30,-0.01786834
2010-12-31,-0.02266199
2011-01-31,-0.03527106
2011-02-28,0.01117129
2011-03-31,0.00836960
2011-04-29,0.03303453
2011-05-31,0.03519203
2011-06-30,0.00077616
2011-07-29,0.07662479
2011-08-31,0.03846708
2011-09-30,0.04855716
2011-10-31,-0.02183117
2011-11-30,0.02583525
2011-12-30,0.04799578
2012-01-31,0.00377453
2012-02-29,-0.01090499
2012-03-30,-0.00253453
2012-04-30,0.01397535
2012-05-31,0.07593033
2012-06-29,-0.01735181
2012-07-31,0.03282768
2012-08-31,0.00068847
2012-09-28,-0.00275198
2012-10-31,-0.01701736
2012-11-30,0.01134636
2012-12-31,-0.00219755
2013-01-31,-0.03106526
2013-02-28,0.01662878
2013-03-29,0.02706519
2013-04-30,0.01111366
2013-05-31,-0.03614731
2013-06-28,-0.03985422
2013-07-31,0.01138729
2013-08-30,-0.03002421
2013-09-30,0.01073390
2013-10-31,0.01284268
2013-11-29,-0.01706901
2013-12-31,-0.02927313
2014-01-31,0.04842832
2014-02-28,0.00121877
2014-03-31,0.00219111
2014-04-30,0.00923114
2014-05-30,0.01432182
2014-06-30,-0.00901756
2014-07-31,0.01113506
2014-08-29,0.04333925
2014-09-30,-0.00522075
2014-10-31,0.02316030
2014-11-28,0.03635147
2014-12-31,0.02119647
2015-01-30,0.04678116
2015-02-27,-0.04660292
2015-03-31,0.02269848
2015-04-30,-0.02229793
2015-05-29,0.00232288
2015-06-30,-0.01948804
2015-07-31,0.01332187
2015-08-31,0.00784563
2015-09-30,0.01998738
2015-10-30,-0.01402640
2015-11-30,0.00878661
2015-12-31,-0.01016176
2016-01-29,0.03834067
2016-02-29,0.02300242
2016-03-31,-0.00779093
2016-04-29,-0.01451148
2016-05-31,0.01664145
2016-06-30,0.05119048
2016-07-29,0.02151755
2016-08-31,0.01533629
2016-09-30,-0.01383076
2016-10-31,-0.04484222
2016-11-30,-0.01197836
2016-12-30,0.02346500
2017-01-31,-0.01910585
2017-02-28,0.04421504
2017-03-31,0.00251819
2017-04-28,0.00725649
2017-05-31,0.00498753
2017-06-30,-0.02380296
2017-07-31,0.00640181
2017-08-31,0.02132834
2017-09-29,-0.03352262
2017-10-31,0.00559136
2017-11-30,0.00037697
2017-12-29,0.01658031
2018-01-31,-0.02993235
2018-02-28,0.00200611
2018-03-30,0.01801888
2018-04-30,-0.00496348
2018-05-31,0.01807059
2018-06-29,-0.00332809
2018-07-31,-0.00296818
2018-08-31,0.00474463
2018-09-28,-0.01259259
2018-10-31,0.01265941
2018-11-30,0.00814890
2018-12-31,0.00642969
2019-01-31,0.00273798
2019-02-28,-0.00418677
2019-03-29,0.02705420
2019-04-30,-0.01842129
2019-05-31,0.02964642
2019-06-28,0.00369816
2019-07-31,0.02315993
2019-08-30,0.01877733
2019-09-30,-0.00033664
2019-10-31,-0.01220744
2019-11-29,-0.00750021
2019-12-31,-0.01099184
2020-01-31,0.03169228
2020-02-28,0.00959434
2020-03-31,0.01092031
2020-04-30,0.01203925
2020-05-29,0.00431842
2020-06-30,-0.00024339
2020-07-31,0.00722227
2020-08-31,-0.01901386
2020-09-30,0.00788436
2020-10-30,-0.00382986
2020-11-30,-0.00417178
2020-12-31,0.01084278
2021-01-29,-0.01129530
2021-02-26,-0.04339607
2021-03-31,-0.00335080
2021-04-30,0.00224138
2021-05-31,0.00447273
2021-06-30,0.00839185
2021-07-30,0.01469090
2021-08-31,-0.00418445
2021-09-30,-0.02462392
2021-10-29,-0.00310184
2021-11-30,0.02074330
2021-12-31,-0.01185436
2022-01-31,-0.02579263
2022-02-28,-0.00149529
2022-03-31,-0.01391825
2022-04-29,-0.02635340
2022-05-31,-0.01550601
2022-06-30,0.00680336
2022-07-29,0.03600852
2022-08-31,-0.07844889
2022-09-30,-0.10141555
2022-10-31,0.06301252
2022-11-30,0.04273244
2022-12-30,-0.05110484
2023-01-31,0.04688141
2023-02-28,-0.03557080
2023-03-31,0.03678114
2023-04-28,-0.02430419
2023-05-31,-0.04791081
2023-06-30,-0.01308155
2023-07-31,0.00887226
2023-08-31,-0.00762873
2023-09-29,-0.01505445
2023-10-31,-0.01084011
2023-11-30,0.03693151
2023-12-29,0.06309448
2024-01-31,-0.02664281
2024-02-29,-0.02001838
2024-03-29,0.02834810
2025-04-30,-0.06557211
2025-05-30,-0.02223427
2025-06-30,0.01719357
2025-07-31,-0.00948746
2025-08-29,-0.01783552
2025-09-30,0.00358704
2025-10-31,0.03105104
2025-11-28,-0.01462463
2026-02-27,0.02990325
2026-03-31,-0.06287361
2026-04-30,0.01025174
