DATETIME,monthly_return
2011-05-31,-0.02565874
2011-06-30,0.00693811
2011-07-29,-0.02132475
2011-08-31,-0.14913408
2011-09-30,-0.00875763
2011-10-31,0.06056544
2011-11-30,0.00149374
2011-12-30,-0.02552777
2012-01-31,0.06911167
2012-02-29,0.04454601
2012-03-30,0.00347918
2012-04-30,-0.01040134
2012-05-31,-0.05775560
2012-06-29,0.00214085
2012-07-31,0.05211378
2012-08-31,0.01314454
2012-09-28,0.04525078
2012-10-31,-0.00696302
2012-11-30,0.01544637
2012-12-31,0.01931449
2013-01-31,0.01556134
2013-02-28,-0.00372196
2013-03-29,0.00844209
2013-04-30,0.00880443
2013-05-31,0.04425792
2013-06-28,-0.03585130
2013-07-31,0.02155275
2013-08-30,-0.00426597
2013-09-30,0.03427401
2013-10-31,0.04088249
2013-11-29,0.03326412
2013-12-31,0.01590823
2014-01-31,-0.02629085
2014-02-28,0.03038639
2014-03-31,-0.00275188
2014-04-30,-0.00428336
2014-05-30,0.02878888
2014-06-30,-0.00808138
2014-07-31,-0.01998298
2014-08-29,-0.00955414
2014-09-30,-0.00279785
2014-10-31,-0.01092965
2014-11-28,0.05317753
2014-12-31,-0.01302513
2015-01-30,0.06969166
2015-02-27,0.05559363
2015-03-31,0.04977996
2015-04-30,-0.04102811
2015-05-29,0.01401032
2015-06-30,-0.04583201
2015-07-31,0.01685060
2015-08-31,-0.07837710
2015-09-30,-0.04275835
2015-10-30,0.09635470
2015-11-30,0.03995180
2015-12-31,-0.04569484
2016-01-29,-0.06784034
2016-02-29,-0.03488277
2016-03-31,0.05267597
2016-04-29,0.01710737
2016-05-31,0.00622366
2016-06-30,-0.05918967
2016-07-29,0.06187326
2016-08-31,0.02417712
2016-09-30,-0.02720282
2016-10-31,0.03299772
2016-11-30,-0.00540643
2016-12-30,0.06339241
2017-01-31,0.01061953
2017-02-28,0.01649213
2017-03-31,0.02845429
2017-04-28,0.01189138
2017-05-31,0.01097717
2017-06-30,-0.01185718
2017-07-31,-0.01850479
2017-08-31,-0.00525430
2017-09-29,0.04560519
2017-10-31,0.03394196
2017-11-30,-0.01223056
2017-12-29,-0.01141213
2018-01-31,0.02223748
2018-02-28,-0.05307272
2018-03-30,-0.02716216
2018-04-30,0.04382553
2018-05-31,0.01247588
2018-06-29,-0.03216903
2018-07-31,0.03422286
2018-08-31,-0.02196179
2018-09-28,-0.00375927
2018-10-31,-0.06462046
2018-11-30,-0.00727587
2018-12-31,-0.06378578
2019-01-31,0.06049684
2019-02-28,0.01655460
2019-03-29,0.00319948
2019-04-30,0.05812370
2019-05-31,-0.03796397
2019-06-28,0.03763157
2019-07-31,-0.01010992
2019-08-30,-0.01926109
2019-09-30,0.03830025
2019-10-31,0.03722402
2019-11-29,0.01839834
2019-12-31,0.00554405
2020-01-31,-0.00497481
2020-02-28,-0.08716005
2020-03-31,-0.13249608
2020-04-30,0.10222383
2020-05-29,0.03225218
2020-06-30,0.04117626
2020-07-31,0.00889402
2020-08-31,0.04737550
2020-09-30,-0.02223079
2020-10-30,-0.08848075
2020-11-30,0.13448437
2020-12-31,0.03259834
2021-01-29,-0.01384615
2021-02-26,0.01191888
2021-03-31,0.07967440
2021-04-30,0.01176605
2021-05-31,0.01676640
2021-06-30,0.00993837
2021-07-30,-0.00571743
2021-08-31,0.01559217
2021-09-30,-0.03304660
2021-10-29,0.02770114
2021-11-30,-0.03199474
2021-12-31,0.04301319
2022-01-31,-0.01671279
2022-02-28,-0.07013962
2022-03-31,0.00350148
2022-04-29,-0.02750015
2022-05-31,0.03186573
2022-06-30,-0.09547383
2022-07-29,0.04567370
2022-08-31,-0.03894324
2022-09-30,-0.04726400
2022-10-31,0.07859816
2022-11-30,0.07123028
2022-12-30,-0.03021379
2023-01-31,0.07202721
2023-02-28,0.01314299
2023-03-31,0.01263699
2023-04-28,0.01242408
2023-05-31,-0.01805290
2023-06-30,0.02632748
2023-07-31,0.01499080
2023-08-31,-0.02932551
2023-09-29,-0.03444109
2023-10-31,-0.03783138
2023-11-30,0.08265831
2023-12-29,0.02539457
2024-01-31,0.00426076
2024-02-29,0.04004031
2024-03-29,0.03844781
2025-04-30,0.17908176
2025-05-30,0.06013660
2025-06-30,-0.00510685
2025-07-31,0.00442233
2025-08-29,-0.00809812
2025-09-30,-0.00317058
2025-10-31,0.00091444
2025-11-28,-0.02919563
2026-02-27,0.04656301
2026-03-31,-0.10716241
2026-04-30,0.01979244
