,US10,SP500
1983-05-31,0.1921455982398118,-2.955124192095126
1983-06-01,0.15964494965049322,-2.2821968409501743
1983-06-02,0.28464494965049325,-1.3821968409500378
1983-06-03,0.47214494965049325,-1.262196840950147
1983-06-06,-0.02785505034950675,-0.7828868833657354
1983-06-07,0.8471449496504933,-3.2685816919888753
1983-06-08,1.8471449496504933,-4.030658673208389
1983-06-09,1.1596449496504933,-3.557043188005971
1983-06-10,1.2846449496504933,-3.377043188005862
1983-06-13,-0.5278550503495067,-2.5220431880059233
1983-06-14,-0.09035505034950675,-2.568433632273908
1983-06-15,-0.4968340593736302,-1.0691220230763494
1983-06-16,-0.4968340593736302,0.06951618485459732
1983-06-17,-0.4968340593736302,0.30815717928957326
1983-06-20,-0.4968340593736302,-0.44251703327055664
1983-06-21,-0.4968340593736302,1.7024829667296184
1983-06-22,-0.4968340593736302,0.7124829667293933
1983-06-23,-0.4968340593736302,0.9874829667293933
1983-06-24,-0.4968340593736302,0.10748296672944335
1983-06-27,-0.5247507955815183,-1.7075170332701566
1983-06-28,-1.2747507955815183,-4.018844237675336
1983-06-29,-2.024750795581518,-2.715815743796893
1983-06-30,-2.587250795581518,-1.965815743796893
1983-07-01,-2.774750795581518,-1.9058157437970158
1983-07-04,-2.774750795581518,-1.9064566374944514
1983-07-05,0.41274920441848195,-3.796456637494165
1983-07-06,-0.052443669864370546,-2.2220995961145613
1983-07-07,1.6975563301356296,-3.272099596114561
1983-07-08,3.3225563301356296,-3.1220995961145612
1983-07-11,1.6975563301356296,-2.762099596114684
1983-07-12,4.69755633013563,-4.382099596114779
1983-07-13,4.32255633013563,-4.0233629288241675
1983-07-14,3.5725563301356296,-3.9033629288240945
1983-07-15,5.57255633013563,-4.6833629288241125
1983-07-18,2.5725563301356296,-4.564628396941209
1983-07-19,1.6975563301356296,-4.384628396941168
1983-07-20,0.5449617663565438,-3.5846283969411683
1983-07-21,1.1699617663565438,-3.4558744270207606
1983-07-22,2.294961766356544,-3.837109322056313
1983-07-25,1.7324617663565438,-3.177109322056436
1983-07-26,2.482461766356544,-3.0277187028036363
1983-07-27,2.669961766356544,-5.057718702803779
1983-07-28,4.044961766356543,-7.053335691101156
1983-07-29,4.9551169895386025,-8.225178268961102
1983-08-01,5.0801169895386025,-8.407001206010197
1983-08-02,4.7051169895386025,-8.40760882526848
1983-08-03,4.8301169895386025,-8.537608825268466
1983-08-04,8.205116989538602,-8.247608825268445
1983-08-05,7.802613900061251,-8.378221437510794
1983-08-08,9.865113900061251,-7.9382214375108076
1983-08-09,8.927613900061251,-8.118221437510803
1983-08-10,10.427613900061251,-8.348221437510844
1983-08-11,7.615113900061251,-8.348221437510844
1983-08-12,3.6776139000612513,-8.508221437510835
1983-08-15,-1.7870847302444766,-8.70881583990312
1983-08-16,-2.333139790995868,-8.686527530932123
1983-08-17,-3.458139790995868,-8.686527530932123
1983-08-18,-2.6102869536394113,-8.68771318749012
1983-08-19,-2.6102869536394113,-8.44771318749011
1983-08-22,-2.6102869536394113,-8.54771318749011
1983-08-23,-2.6102869536394113,-8.81771318749016
1983-08-24,-2.6102869536394113,-9.148296195964198
1983-08-25,-2.6102869536394113,-9.129462159803102
1983-08-26,-2.6102869536394113,-9.23446215980312
1983-08-29,-2.6102869536394113,-9.2944621598031
1983-08-30,-2.6102869536394113,-9.289462159803115
1983-08-31,-2.637573119766086,-9.470033397980238
1983-09-01,-3.262573119766086,-9.470604445990169
1983-09-02,-2.825073119766086,-9.411175608840582
1983-09-05,-2.825073119766086,-9.411738647352417
1983-09-06,-4.7000731197660865,-8.511738647352416
1983-09-07,-5.8250731197660865,-8.423993765781958
1983-09-08,-5.540291031363076,-8.774555570047173
1983-09-09,-5.540291031363076,-9.654555570047282
1983-09-12,-5.540291031363076,-11.175115580049065
1983-09-13,-5.540291031363076,-10.931776462406358
1983-09-14,-5.540291031363076,-10.711776462406421
1983-09-15,-5.540291031363076,-11.091776462406349
1983-09-16,-5.540291031363076,-10.132324940891234
1983-09-19,-5.540291031363076,-9.77232494089122
1983-09-20,-5.540291031363076,-9.443420542058451
1983-09-21,-5.540291031363076,-9.694516566561285
1983-09-22,-5.540291031363076,-9.029516566561572
1983-09-23,-5.540291031363076,-9.24006507057766
1983-09-26,-5.540291031363076,-9.16006507057737
1983-09-27,-5.568492312500208,-10.04006507057766
1983-09-28,-5.880992312500208,-10.360065070577368
1983-09-29,-5.880992312500208,-10.840611035404146
1983-09-30,-5.443492312500208,-11.646149291875087
1983-10-03,-5.693492312500208,-11.52721921492138
1983-10-04,-5.693492312500208,-11.507219214921445
1983-10-05,-4.318492312500208,-10.867219214921391
1983-10-06,-4.318492312500208,-10.127219214921473
1983-10-07,-4.693492312500208,-10.068274478885296
1983-10-10,-5.380992312500208,-8.899330163451326
1983-10-11,-6.755992312500208,-10.860373880024117
1983-10-12,-6.971328673946218,-11.411417634028908
1983-10-13,-6.971328673946218,-10.69193955565167
1983-10-14,-6.971328673946218,-10.901939555651639
1983-10-17,-6.971328673946218,-10.306939555651384
1983-10-18,-6.971328673946218,-12.09193955565167
1983-10-19,-6.971328673946218,-13.107974356517905
1983-10-20,-6.971328673946218,-12.90950088904595
1983-10-21,-6.971328673946218,-13.149500889045912
1983-10-24,-6.971328673946218,-13.03000725806233
1983-10-25,-6.971328673946218,-13.050007258062335
1983-10-26,-6.971328673946218,-13.175007258062335
1983-10-27,-6.971328673946218,-13.145511864383638
1983-10-28,-6.971328673946218,-13.145511864383638
1983-10-31,-6.971328673946218,-13.146525429082752
1983-11-01,-6.99911977934954,-13.177026299878614
1983-11-02,-6.87411977934954,-13.507026299878621
1983-11-03,-6.31161977934954,-13.012026299878627
1983-11-04,-5.49911977934954,-12.757026299878552
1983-11-07,-5.68661977934954,-12.532026299878552
1983-11-08,-5.93661977934954,-12.622998346316642
1983-11-09,-5.68661977934954,-13.722998346316551
1983-11-10,-6.87411977934954,-13.848975852669266
1983-11-11,-8.12411977934954,-14.344466155256958
1983-11-14,-7.338991916778426,-14.335937063020063
1983-11-15,-7.345785089515859,-14.452616139116676
1983-11-16,-7.345785089515859,-14.422616139116636
1983-11-17,-7.345785089515859,-14.362616139116644
1983-11-18,-7.345785089515859,-14.44261613911664
1983-11-21,-7.345785089515859,-14.212616139116644
1983-11-22,-7.345785089515859,-14.212616139116644
1983-11-23,-7.345785089515859,-14.152616139116676
1983-11-24,-7.345785089515859,-14.152616139116676
1983-11-25,-7.345785089515859,-14.152616139116676
1983-11-28,-7.373091810521503,-14.402616139116676
1983-11-29,-6.748091810521503,-14.032616139116604
1983-11-30,-7.248091810521503,-14.503087335266198
1983-12-01,-7.4003725505055,-14.188559185955548
1983-12-02,-7.4003725505055,-14.488559185955548
1983-12-05,-7.4003725505055,-14.319031009071889
1983-12-06,-7.4003725505055,-14.394031009071888
1983-12-07,-7.4003725505055,-14.324499786489339
1983-12-08,-7.427784650007965,-14.324499786489339
1983-12-09,-7.302784650007965,-14.324499786489339
1983-12-12,-7.677784650007965,-14.324964015589918
1983-12-13,-6.927784650007965,-14.204964015589937
1983-12-14,-6.677784650007965,-14.059964015589955
1983-12-15,-6.990284650007965,-13.945896045100243
1983-12-16,-7.740284650007965,-14.306829860464104
1983-12-19,-7.865284650007965,-14.306829860464104
1983-12-20,-7.865284650007965,-14.031829860464013
1983-12-21,-8.115284650007965,-14.981829860464002
1983-12-22,-8.802784650007965,-14.657748996544802
1983-12-23,-8.642212905067545,-14.687748996544741
1983-12-26,-8.642212905067545,-14.687748996544741
1983-12-27,-8.642212905067545,-14.957748996544803
1983-12-28,-8.642212905067545,-14.943659646967618
1983-12-29,-8.642212905067545,-14.918659646967617
1983-12-30,-8.642212905067545,-14.933659646967614
1984-01-02,-8.642212905067545,-14.933659646967614
1984-01-03,-8.642212905067545,-14.783659646967614
1984-01-04,-8.642212905067545,-15.094110094334678
1984-01-05,-8.642212905067545,-15.335010271067883
1984-01-06,-8.642212905067545,-15.336359416643207
1984-01-09,-8.642212905067545,-15.30680810863479
1984-01-10,-8.642212905067545,-15.627257251280394
1984-01-11,-8.642212905067545,-15.627257251280394
1984-01-12,-8.642212905067545,-15.827257251280496
1984-01-13,-8.642212905067545,-16.05270069162481
1984-01-16,-8.66899580419165,-15.893144148638436
1984-01-17,-9.04399580419165,-15.623144148638477
1984-01-18,-9.35649580419165,-15.78814414863843
1984-01-19,-9.16899580419165,-16.013144148638432
1984-01-20,-9.41899580419165,-16.343144148638437
1984-01-23,-9.23149580419165,-16.659029663261407
1984-01-24,-9.29399580419165,-16.584915859626392
1984-01-25,-9.29399580419165,-16.47991585962641
1984-01-26,-9.10649580419165,-16.415357875712324
1984-01-27,-9.16899580419165,-16.456241911670585
1984-01-30,-9.35649580419165,-16.076241911670568
1984-01-31,-9.35649580419165,-16.15667817310942
1984-02-01,-9.16899580419165,-15.956678173109317
1984-02-02,-8.41899580419165,-16.257114007546708
1984-02-03,-8.54399580419165,-14.037114007546613
1984-02-06,-9.10649580419165,-12.717562448864719
1984-02-07,-9.23149580419165,-13.033884498431023
1984-02-08,-9.29399580419165,-9.28433438199232
1984-02-09,-9.54399580419165,-9.77933438199212
1984-02-10,-10.23149580419165,-9.999782739757098
1984-02-13,-11.06992479074086,-8.37978273975707
1984-02-14,-11.095808783248389,-10.660225871539396
1984-02-15,-11.291429006575747,-9.621666187771774
1984-02-16,-11.291429006575747,-10.041666187771801
1984-02-17,-10.416429006575747,-9.561666187771555
1984-02-20,-10.416429006575747,-9.561666187771555
1984-02-21,-10.728929006575747,-8.361666187771556
1984-02-22,-10.541429006575747,-7.7616661877715565
1984-02-23,-9.353929006575747,-8.361666187771556
1984-02-24,-10.041429006575747,-12.561666187771557
1984-02-27,-9.478929006575747,-13.043848006667504
1984-02-28,-9.228929006575747,-11.399722056051598
1984-02-29,-9.853929006575747,-11.274722056051598
1984-03-01,-9.603929006575747,-12.050160500818098
1984-03-02,-10.166429006575747,-12.500160500817893
1984-03-05,-9.291429006575747,-11.870598001044005
1984-03-06,-9.041429006575747,-10.795598001044016
1984-03-07,-8.041429006575747,-10.14603499601538
1984-03-08,-7.878943764538806,-10.596907405893571
1984-03-09,-7.378943764538806,-9.87690740589368
1984-03-12,-7.878943764538806,-11.357346757270303
1984-03-13,-7.628943764538806,-11.312781211136123
1984-03-14,-6.753943764538806,-11.632781211136106
1984-03-15,-6.878943764538806,-12.55321096021702
1984-03-16,-6.128943764538806,-12.97364096444211
1984-03-19,-4.4025543914596055,-12.374501543553501
1984-03-20,-4.7775543914596055,-12.5745015435535
1984-03-21,-4.9650543914596055,-12.434501543553491
1984-03-22,-4.2150543914596055,-11.894501543553481
1984-03-23,-3.6525543914596055,-11.834925246497669
1984-03-26,-4.5900543914596055,-11.885348869610471
1984-03-27,-4.2150543914596055,-12.365348869610443
1984-03-28,-6.2775543914596055,-13.715348869610443
1984-03-29,-7.4025543914596055,-12.936180486215845
1984-03-30,-4.050414859357819,-13.036180486215844
1984-04-02,-3.9254148593578186,-12.616180486215908
1984-04-03,-2.6754148593578186,-12.676180486215854
1984-04-04,-2.3232072207417023,-12.456180486215827
1984-04-05,-3.4482072207417023,-11.196590887183591
1984-04-06,-6.823207220741702,-11.697408093449356
1984-04-09,-7.5958368369883384,-11.80240809344934
1984-04-10,-6.8458368369883384,-11.942408093449373
1984-04-11,-7.2208368369883384,-10.92740809344934
1984-04-12,-8.470836836988338,-13.272819326213321
1984-04-13,-5.868380380727414,-12.554050500920207
1984-04-16,-5.493380380727414,-13.354050500920104
1984-04-17,-5.89088422151174,-13.304866978793827
1984-04-18,-3.3908842215117403,-12.944866978793813
1984-04-19,-2.2658842215117403,-12.97486697879382
1984-04-20,-2.2658842215117403,-12.97486697879382
1984-04-23,-2.2658842215117403,-12.59986697879382
1984-04-24,-3.0158842215117403,-13.020685875074935
1984-04-25,-3.6408842215117403,-13.395685875074935
1984-04-26,-4.26588422151174,-13.921091988530726
1984-04-27,-2.5158842215117403,-13.82190184850388
1984-04-30,-2.0158842215117403,-13.921901848503879
1984-05-01,-1.8908842215117403,-14.182306937425091
1984-05-02,-1.7658842215117403,-14.152710049902185
1984-05-03,-1.5158842215117403,-14.152710049902185
1984-05-04,1.088045719444938,-14.152710049902185
1984-05-07,2.775545719444938,-14.153527426305729
1984-05-08,1.088045719444938,-14.383527426305724
1984-05-09,4.275545719444938,-14.183527426305725
1984-05-10,5.025545719444938,-14.193527426305716
1984-05-11,12.129219858298551,-13.993527426305716
1984-05-14,13.357884115771858,-13.793936260254526
1984-05-15,10.732884115771858,-13.854739345972279
1984-05-16,8.08269917131152,-13.856123325190804
1984-05-17,11.83269917131152,-13.106123325190804
1984-05-18,9.95769917131152,-12.68192833066636
1984-05-21,9.02019917131152,-12.297728547556313
1984-05-22,10.89519917131152,-11.398129151280095
1984-05-23,10.70769917131152,-10.29893126656076
1984-05-24,15.77019917131152,-8.139736750076056
1984-05-25,16.707699171311518,-8.280134569272487
1984-05-28,16.707699171311518,-8.280927458867117
1984-05-29,19.145199171311518,-5.985927458867465
1984-05-30,21.582699171311518,-6.411323882731937
1984-05-31,19.895199171311518,-6.501323882731651
1984-06-01,11.832699171311518,-11.00132388273165
1984-06-04,7.123205236396577,-13.073334825962682
1984-06-05,6.726228061493429,-13.07453916547711
1984-06-06,7.788728061493429,-13.624940890158289
1984-06-07,8.28872806149343,-13.760342477300014
1984-06-08,7.66372806149343,-13.800743223794585
1984-06-11,8.47622806149343,-11.875743223794585
1984-06-12,8.10122806149343,-11.805743223794568
1984-06-13,7.03872806149343,-11.631550828563912
1984-06-14,6.35122806149343,-10.23695311762264
1984-06-15,4.72622806149343,-9.837757658318063
1984-06-18,4.891172683680847,-12.718161555674634
1984-06-19,4.891172683680847,-12.654360755226868
1984-06-20,4.891172683680847,-14.804360755226732
1984-06-21,4.86796860852019,-14.355972387064131
1984-06-22,5.18046860852019,-14.475972387064159
1984-06-25,4.93046860852019,-14.086374823104476
1984-06-26,5.36796860852019,-13.336374823104476
1984-06-27,4.99296860852019,-13.011772972155082
1984-06-28,5.30546860852019,-13.792572011518823
1984-06-29,5.74296860852019,-13.432572011518786
1984-07-02,5.720733916125933,-13.392572011518823
1984-07-03,3.7207339161259334,-14.072572011518933
1984-07-04,3.7207339161259334,-14.072572011518933
1984-07-05,3.5957339161259334,-13.15257201151877
1984-07-06,3.073335975812104,-12.95257201151877
1984-07-09,0.9483359758121042,-13.95257201151877
1984-07-10,1.1983359758121042,-13.472572011518933
1984-07-11,1.550346356074205,-10.95257201151877
1984-07-12,1.550346356074205,-11.072974337336168
1984-07-13,1.550346356074205,-11.703376744079538
1984-07-16,1.550346356074205,-12.75337674407972
1984-07-17,1.550346356074205,-13.003779820972927
1984-07-18,1.550346356074205,-12.103779820972926
1984-07-19,1.550346356074205,-11.293779820972743
1984-07-20,1.550346356074205,-10.168779820972743
1984-07-23,1.550346356074205,-9.944576722407875
1984-07-24,1.550346356074205,-8.129976166416121
1984-07-25,1.550346356074205,-9.930779116140052
1984-07-26,1.550346356074205,-11.750779116140306
1984-07-27,1.526356211091717,-13.221990908432497
1984-07-30,0.526356211091717,-12.177797311202891
1984-07-31,1.651356211091717,-12.62779731120289
1984-08-01,2.4013562110917173,-14.967797311202911
1984-08-02,2.8388562110917173,-18.029889205860677
1984-08-03,4.151356211091717,-20.45167181074455
1984-08-06,2.8768835242795934,-20.45300600980961
1984-08-07,3.727437016347682,-20.108892391687846
1984-08-08,3.789937016347682,-20.783892391687857
1984-08-09,4.164937016347682,-18.83434315743221
1984-08-10,3.7274370163476824,-19.374343157432197
1984-08-13,2.9774370163476824,-19.194792480758032
1984-08-14,3.4774370163476824,-19.684792480757984
1984-08-15,2.8969521598907213,-20.842376409482807
1984-08-16,3.4594521598907213,-19.652376409482933
1984-08-17,3.5219521598907213,-19.442376409482804
1984-08-20,3.4594521598907213,-19.407376409482914
1984-08-21,4.271952159890722,-17.097376409482948
1984-08-22,3.8969521598907217,-18.42783533604607
1984-08-23,3.5219521598907217,-18.067835336046215
1984-08-24,3.8344521598907217,-17.50783533604609
1984-08-27,2.4594521598907217,-18.707835336046088
1984-08-28,2.5844521598907217,-18.028294688260125
1984-08-29,2.2719521598907217,-18.378294688260127
1984-08-30,2.3725024730587805,-18.83329468826011
1984-08-31,2.3725024730587805,-18.86875167919999
1984-09-03,2.3725024730587805,-18.86875167919999
1984-09-04,2.3725024730587805,-19.91875167919999
1984-09-05,2.3725024730587805,-20.12966866350369
1984-09-06,2.3725024730587805,-19.61012834200761
1984-09-07,2.3725024730587805,-20.28512834200761
1984-09-10,2.3476674260192474,-19.970592132190824
1984-09-11,2.9101674260192474,-20.200592132190863
1984-09-12,3.0351674260192474,-19.950592132190863
1984-09-13,3.9477742279016725,-19.13059213219086
1984-09-14,4.8227742279016725,-19.11152794296046
1984-09-17,4.9477742279016725,-18.932464042016544
1984-09-18,5.4477742279016725,-19.172464042016667
1984-09-19,8.047709375932564,-20.312464042016654
1984-09-20,7.110209375932564,-19.80246404201664
1984-09-21,2.7977093759325644,-20.942464042016628
1984-09-24,0.5227847763743285,-21.093409249347715
1984-09-25,-0.4772152236256715,-20.87388149491718
1984-09-26,0.7478076728455725,-20.648881494917177
1984-09-27,2.3103076728455725,-20.303881494917185
1984-09-28,0.6853076728455725,-20.829355777144368
1984-10-01,0.3103076728455725,-21.489355777144358
1984-10-02,0.24780767284557248,-22.19030944711665
1984-10-03,0.06030767284557248,-22.29126206340673
1984-10-04,0.3728076728455725,-22.291738360131816
1984-10-05,1.5603076728455725,-22.23173836013178
1984-10-08,1.9353076728455725,-22.227214279734817
1984-10-09,1.7478076728455725,-21.90721427973486
1984-10-10,1.4978076728455725,-22.087692258538585
1984-10-11,2.0603076728455725,-22.312692258538515
1984-10-12,2.4353076728455725,-22.642692258538624
1984-10-15,1.72200707570765,-23.1086291031479
1984-10-16,2.09700707570765,-23.024566654858802
1984-10-17,3.47200707570765,-23.054566654858796
1984-10-18,6.7220070757076495,-22.544566654858784
1984-10-19,8.72200707570765,-22.645997940914796
1984-10-22,9.34700707570765,-22.76647383900535
1984-10-23,10.820830440995135,-22.71647383900534
1984-10-24,12.133330440995135,-22.86647383900526
1984-10-25,9.695830440995135,-24.01647383900535
1984-10-26,6.320830440995135,-24.44242808004407
1984-10-29,6.669494522825504,-24.59290537665206
1984-10-30,10.669494522825504,-24.213384293295437
1984-10-31,9.794494522825504,-24.30338429329546
1984-11-01,12.419494522825504,-24.12338429329545
1984-11-02,12.017724516970157,-24.158857651262235
1984-11-05,14.830224516970157,-24.02885765126224
1984-11-06,15.392724516970157,-23.599330401648963
