date,instrument_id,monthly_return
2014-12-31,DAX_ER,-0.01302513
2015-01-30,DAX_ER,0.06969166
2015-02-27,DAX_ER,0.05559363
2015-03-31,DAX_ER,0.04977996
2015-04-30,DAX_ER,-0.04102811
2015-05-29,DAX_ER,0.01401032
2015-06-30,DAX_ER,-0.04583201
2015-07-31,DAX_ER,0.01685060
2015-08-31,DAX_ER,-0.07837710
2015-09-30,DAX_ER,-0.04275835
2015-10-30,DAX_ER,0.09635470
2015-11-30,DAX_ER,0.03995180
2015-12-31,DAX_ER,-0.04569484
2016-01-29,DAX_ER,-0.06784034
2016-02-29,DAX_ER,-0.03488277
2016-03-31,DAX_ER,0.05267597
2016-04-29,DAX_ER,0.01710737
2016-05-31,DAX_ER,0.00622366
2016-06-30,DAX_ER,-0.05918967
2016-07-29,DAX_ER,0.06187326
2016-08-31,DAX_ER,0.02417712
2016-09-30,DAX_ER,-0.02720282
2016-10-31,DAX_ER,0.03299772
2016-11-30,DAX_ER,-0.00540643
2016-12-30,DAX_ER,0.06339241
2017-01-31,DAX_ER,0.01061953
2017-02-28,DAX_ER,0.01649213
2017-03-31,DAX_ER,0.02845429
2017-04-28,DAX_ER,0.01189138
2017-05-31,DAX_ER,0.01097717
2017-06-30,DAX_ER,-0.01185718
2017-07-31,DAX_ER,-0.01850479
2017-08-31,DAX_ER,-0.00525430
2017-09-29,DAX_ER,0.04560519
2017-10-31,DAX_ER,0.03394196
2017-11-30,DAX_ER,-0.01223056
2017-12-29,DAX_ER,-0.01141213
2018-01-31,DAX_ER,0.02223748
2018-02-28,DAX_ER,-0.05307272
2018-03-30,DAX_ER,-0.02716216
2018-04-30,DAX_ER,0.04382553
2018-05-31,DAX_ER,0.01247588
2018-06-29,DAX_ER,-0.03216903
2018-07-31,DAX_ER,0.03422286
2018-08-31,DAX_ER,-0.02196179
2018-09-28,DAX_ER,-0.00375927
2018-10-31,DAX_ER,-0.06462046
2018-11-30,DAX_ER,-0.00727587
2018-12-31,DAX_ER,-0.06378578
2019-01-31,DAX_ER,0.06049684
2019-02-28,DAX_ER,0.01655460
2019-03-29,DAX_ER,0.00319948
2019-04-30,DAX_ER,0.05812370
2019-05-31,DAX_ER,-0.03796397
2019-06-28,DAX_ER,0.03763157
2019-07-31,DAX_ER,-0.01010992
2019-08-30,DAX_ER,-0.01926109
2019-09-30,DAX_ER,0.03830025
2019-10-31,DAX_ER,0.03722402
2019-11-29,DAX_ER,0.01839834
2019-12-31,DAX_ER,0.00554405
2020-01-31,DAX_ER,-0.00497481
2020-02-28,DAX_ER,-0.08716005
2020-03-31,DAX_ER,-0.13249608
2020-04-30,DAX_ER,0.10222383
2020-05-29,DAX_ER,0.03225218
2020-06-30,DAX_ER,0.04117626
2020-07-31,DAX_ER,0.00889402
2020-08-31,DAX_ER,0.04737550
2020-09-30,DAX_ER,-0.02223079
2020-10-30,DAX_ER,-0.08848075
2020-11-30,DAX_ER,0.13448437
2020-12-31,DAX_ER,0.03259834
2021-01-29,DAX_ER,-0.01384615
2021-02-26,DAX_ER,0.01191888
2021-03-31,DAX_ER,0.07967440
2021-04-30,DAX_ER,0.01176605
2021-05-31,DAX_ER,0.01676640
2021-06-30,DAX_ER,0.00993837
2021-07-30,DAX_ER,-0.00571743
2021-08-31,DAX_ER,0.01559217
2021-09-30,DAX_ER,-0.03304660
2021-10-29,DAX_ER,0.02770114
2021-11-30,DAX_ER,-0.03199474
2021-12-31,DAX_ER,0.04301319
2022-01-31,DAX_ER,-0.01671279
2022-02-28,DAX_ER,-0.07013962
2022-03-31,DAX_ER,0.00350148
2022-04-29,DAX_ER,-0.02750015
2022-05-31,DAX_ER,0.03186573
2022-06-30,DAX_ER,-0.09547383
2022-07-29,DAX_ER,0.04567370
2022-08-31,DAX_ER,-0.03894324
2022-09-30,DAX_ER,-0.04726400
2022-10-31,DAX_ER,0.07859816
2022-11-30,DAX_ER,0.07123028
2022-12-30,DAX_ER,-0.03021379
2023-01-31,DAX_ER,0.07202721
2023-02-28,DAX_ER,0.01314299
2023-03-31,DAX_ER,0.01263699
2023-04-28,DAX_ER,0.01242408
2023-05-31,DAX_ER,-0.01805290
2023-06-30,DAX_ER,0.02632748
2023-07-31,DAX_ER,0.01499080
2023-08-31,DAX_ER,-0.02932551
2023-09-29,DAX_ER,-0.03444109
2023-10-31,DAX_ER,-0.03783138
2023-11-30,DAX_ER,0.08265831
2023-12-29,DAX_ER,0.02539457
2024-01-31,DAX_ER,0.00426076
2024-02-29,DAX_ER,0.04004031
2024-03-29,DAX_ER,0.03844781
2025-04-30,DAX_ER,0.17908176
2025-05-30,DAX_ER,0.06013660
2025-06-30,DAX_ER,-0.00510685
2025-07-31,DAX_ER,0.00442233
2025-08-29,DAX_ER,-0.00809812
2025-09-30,DAX_ER,-0.00317058
2025-10-31,DAX_ER,0.00091444
2025-11-28,DAX_ER,-0.02919563
2026-02-27,DAX_ER,0.04656301
2026-03-31,DAX_ER,-0.10716241
2026-04-30,DAX_ER,0.01979244
2011-07-29,NIKKEI225_ER,0.01528273
2011-08-31,NIKKEI225_ER,-0.44154541
2011-09-30,NIKKEI225_ER,-0.17969452
2011-10-31,NIKKEI225_ER,0.29025192
2011-11-30,NIKKEI225_ER,-0.46264856
2011-12-30,NIKKEI225_ER,0.07898894
2012-01-31,NIKKEI225_ER,0.51244510
2012-02-29,NIKKEI225_ER,0.91093901
2012-03-30,NIKKEI225_ER,0.24366768
2012-04-30,NIKKEI225_ER,-0.24643585
2012-05-31,NIKKEI225_ER,-0.52162162
2012-06-29,NIKKEI225_ER,0.73220339
2012-07-31,NIKKEI225_ER,-0.20547945
2012-08-31,NIKKEI225_ER,0.14778325
2012-09-28,NIKKEI225_ER,0.08941345
2012-10-31,NIKKEI225_ER,0.03282994
2012-11-30,NIKKEI225_ER,0.33057851
2012-12-31,NIKKEI225_ER,0.45628285
2013-01-31,NIKKEI225_ER,0.23622047
2013-02-28,NIKKEI225_ER,0.09607219
2013-03-29,NIKKEI225_ER,0.18353511
2013-04-30,NIKKEI225_ER,0.29869067
2013-05-31,NIKKEI225_ER,-0.03512917
2013-06-28,NIKKEI225_ER,0.00081633
2013-07-31,NIKKEI225_ER,-0.01223491
2013-08-30,NIKKEI225_ER,-0.04624277
2013-09-30,NIKKEI225_ER,0.20432900
2013-10-31,NIKKEI225_ER,-0.01294033
2013-11-29,NIKKEI225_ER,0.18980335
2013-12-31,NIKKEI225_ER,0.06733595
2014-01-31,NIKKEI225_ER,-0.17951365
2014-02-28,NIKKEI225_ER,0.00209702
2014-03-31,NIKKEI225_ER,0.00767299
2014-04-30,NIKKEI225_ER,-0.08929808
2014-05-30,NIKKEI225_ER,0.06460930
2014-06-30,NIKKEI225_ER,0.07425389
2014-07-31,NIKKEI225_ER,0.06446896
2014-08-29,NIKKEI225_ER,-0.02747253
2014-09-30,NIKKEI225_ER,0.10914227
2014-10-31,NIKKEI225_ER,0.03646677
2014-11-28,NIKKEI225_ER,0.10555121
2014-12-31,NIKKEI225_ER,0.00101031
2015-01-30,NIKKEI225_ER,0.02371821
2015-02-27,NIKKEI225_ER,0.11239278
2015-03-31,NIKKEI225_ER,0.04254188
2015-04-30,NIKKEI225_ER,0.02915923
2015-05-29,NIKKEI225_ER,0.07855609
2015-06-30,NIKKEI225_ER,-0.02412499
2015-07-31,NIKKEI225_ER,0.02236698
2015-08-31,NIKKEI225_ER,-0.13203347
2015-09-30,NIKKEI225_ER,-0.11762625
2015-10-30,NIKKEI225_ER,0.16838729
2015-11-30,NIKKEI225_ER,0.05747619
2015-12-31,NIKKEI225_ER,-0.05800276
2016-01-29,NIKKEI225_ER,-0.11927317
2016-02-29,NIKKEI225_ER,-0.16818226
2016-03-31,NIKKEI225_ER,0.11226049
2016-04-29,NIKKEI225_ER,-0.06045234
2016-05-31,NIKKEI225_ER,0.07930259
2016-06-30,NIKKEI225_ER,-0.17144346
2016-07-29,NIKKEI225_ER,0.13459119
2016-08-31,NIKKEI225_ER,0.03048780
2016-09-30,NIKKEI225_ER,-0.03496503
2016-10-31,NIKKEI225_ER,0.11259755
2016-11-30,NIKKEI225_ER,0.09318637
2016-12-30,NIKKEI225_ER,0.07103575
2017-01-31,NIKKEI225_ER,-0.00984168
2017-02-28,NIKKEI225_ER,0.01253241
2017-03-31,NIKKEI225_ER,-0.00725566
2017-04-28,NIKKEI225_ER,0.02493551
2017-05-31,NIKKEI225_ER,0.03901007
2017-06-30,NIKKEI225_ER,0.03310456
2017-07-31,NIKKEI225_ER,-0.00586166
2017-08-31,NIKKEI225_ER,-0.01965409
2017-09-29,NIKKEI225_ER,0.06495589
2017-10-31,NIKKEI225_ER,0.12048193
2017-11-30,NIKKEI225_ER,0.05309140
2017-12-29,NIKKEI225_ER,0.00159541
2018-01-31,NIKKEI225_ER,0.02134438
2018-02-28,NIKKEI225_ER,-0.06238303
2018-03-30,NIKKEI225_ER,-0.03027279
2018-04-30,NIKKEI225_ER,0.07238422
2018-05-31,NIKKEI225_ER,-0.02111324
2018-06-29,NIKKEI225_ER,0.00980392
2018-07-31,NIKKEI225_ER,0.01423948
2018-08-31,NIKKEI225_ER,0.02201659
2018-09-28,NIKKEI225_ER,0.08773025
2018-10-31,NIKKEI225_ER,-0.12887486
2018-11-30,NIKKEI225_ER,0.03163097
2018-12-31,NIKKEI225_ER,-0.14723730
2019-01-31,NIKKEI225_ER,0.05617978
2019-02-28,NIKKEI225_ER,0.04787234
2019-03-29,NIKKEI225_ER,-0.00067682
2019-04-30,NIKKEI225_ER,0.07213004
2019-05-31,NIKKEI225_ER,-0.10644346
2019-06-28,NIKKEI225_ER,0.05514316
2019-07-31,NIKKEI225_ER,0.02110553
2019-08-30,NIKKEI225_ER,-0.05577428
2019-09-30,NIKKEI225_ER,0.08478110
2019-10-31,NIKKEI225_ER,0.07815503
2019-11-29,NIKKEI225_ER,0.02139037
2019-12-31,NIKKEI225_ER,0.02472368
2020-01-31,NIKKEI225_ER,-0.02753335
2020-02-28,NIKKEI225_ER,-0.11967309
2020-03-31,NIKKEI225_ER,-0.13229443
2020-04-30,NIKKEI225_ER,0.09056171
2020-05-29,NIKKEI225_ER,0.12158374
2020-06-30,NIKKEI225_ER,0.03342705
2020-07-31,NIKKEI225_ER,-0.02962515
2020-08-31,NIKKEI225_ER,0.08753894
2020-09-30,NIKKEI225_ER,0.01117158
2020-10-30,NIKKEI225_ER,-0.01586402
2020-11-30,NIKKEI225_ER,0.20581462
2020-12-31,NIKKEI225_ER,0.04893769
2021-01-29,NIKKEI225_ER,0.00910332
2021-02-26,NIKKEI225_ER,0.07645467
2021-03-31,NIKKEI225_ER,0.00460926
2021-04-30,NIKKEI225_ER,-0.01167883
2021-05-31,NIKKEI225_ER,0.00358725
2021-06-30,NIKKEI225_ER,-0.00588730
2021-07-30,NIKKEI225_ER,-0.06027919
2021-08-31,NIKKEI225_ER,0.03758722
2021-09-30,NIKKEI225_ER,0.05770065
2021-10-29,NIKKEI225_ER,-0.01107465
2021-11-30,NIKKEI225_ER,-0.04935711
2021-12-31,NIKKEI225_ER,0.04493892
2022-01-31,NIKKEI225_ER,-0.06430063
2022-02-28,NIKKEI225_ER,-0.01941098
2022-03-31,NIKKEI225_ER,0.04505119
2022-04-29,NIKKEI225_ER,-0.03091661
2022-05-31,NIKKEI225_ER,0.01527747
2022-06-30,NIKKEI225_ER,-0.03429962
2022-07-29,NIKKEI225_ER,0.06324473
2022-08-31,NIKKEI225_ER,0.01594828
2022-09-30,NIKKEI225_ER,-0.08273229
2022-10-31,NIKKEI225_ER,0.07747456
2022-11-30,NIKKEI225_ER,0.03691779
2022-12-30,NIKKEI225_ER,-0.09646036
2023-01-31,NIKKEI225_ER,0.06437572
2023-02-28,NIKKEI225_ER,-0.00495050
2023-03-31,NIKKEI225_ER,0.04023361
2023-04-28,NIKKEI225_ER,0.03451861
2023-05-31,NIKKEI225_ER,0.07959799
2023-06-30,NIKKEI225_ER,0.08825172
2023-07-31,NIKKEI225_ER,0.00307956
2023-08-31,NIKKEI225_ER,-0.02217295
2023-09-29,NIKKEI225_ER,-0.01848945
2023-10-31,NIKKEI225_ER,-0.01759374
2023-11-30,NIKKEI225_ER,0.07977569
2023-12-29,NIKKEI225_ER,-0.00083766
2024-01-31,NIKKEI225_ER,0.08299799
2024-02-29,NIKKEI225_ER,0.10512463
2024-03-29,NIKKEI225_ER,0.03586439
2025-04-30,NIKKEI225_ER,-0.11698675
2025-05-30,NIKKEI225_ER,0.05881452
2025-06-30,NIKKEI225_ER,0.07218284
2025-07-31,NIKKEI225_ER,0.01956287
2025-08-29,NIKKEI225_ER,0.03903665
2025-09-30,NIKKEI225_ER,0.06469689
2025-10-31,NIKKEI225_ER,0.17882775
2025-11-28,NIKKEI225_ER,-0.04505327
2025-12-31,NIKKEI225_ER,0.00201891
2026-01-30,NIKKEI225_ER,0.07041357
2026-02-27,NIKKEI225_ER,0.16465227
2026-03-31,NIKKEI225_ER,-0.13040150
2026-04-30,NIKKEI225_ER,0.04088819
1984-06-29,FTSE100_ER,0.02366127
1984-07-31,FTSE100_ER,-0.02554745
1984-08-31,FTSE100_ER,0.11360799
1984-09-28,FTSE100_ER,0.03923767
1984-10-31,FTSE100_ER,0.01456311
1984-11-30,FTSE100_ER,0.03083466
1984-12-31,FTSE100_ER,0.05363589
1985-01-31,FTSE100_ER,0.04503182
1985-02-28,FTSE100_ER,-0.01545667
1985-03-29,FTSE100_ER,0.00951475
1985-04-30,FTSE100_ER,0.01178134
1985-05-31,FTSE100_ER,0.02468561
1985-06-28,FTSE100_ER,-0.06090909
1985-07-31,FTSE100_ER,0.01161665
1985-08-30,FTSE100_ER,0.06555024
1985-09-30,FTSE100_ER,-0.03816794
1985-10-31,FTSE100_ER,0.08216620
1985-11-29,FTSE100_ER,0.04486626
1985-12-31,FTSE100_ER,-0.01073493
1986-01-31,FTSE100_ER,0.00792988
1986-02-28,FTSE100_ER,0.07619048
1986-03-31,FTSE100_ER,0.12312428
1986-04-30,FTSE100_ER,-0.03631381
1986-05-30,FTSE100_ER,-0.03732670
1986-06-30,FTSE100_ER,0.03729690
1986-07-31,FTSE100_ER,-0.07155571
1986-08-29,FTSE100_ER,0.08052147
1986-09-30,FTSE100_ER,-0.09687722
1986-10-31,FTSE100_ER,0.04990177
1986-11-28,FTSE100_ER,-0.00935629
1986-12-31,FTSE100_ER,0.03551190
1987-01-30,FTSE100_ER,0.09120759
1987-02-27,FTSE100_ER,0.11802073
1987-03-31,FTSE100_ER,0.00209330
1987-04-30,FTSE100_ER,0.00447628
1987-05-29,FTSE100_ER,0.10992276
1987-06-30,FTSE100_ER,0.03961456
1987-07-31,FTSE100_ER,0.00772400
1987-08-31,FTSE100_ER,-0.06566173
1987-09-30,FTSE100_ER,0.07738584
1987-10-30,FTSE100_ER,-0.33959391
1987-11-30,FTSE100_ER,-0.14527287
1987-12-31,FTSE100_ER,0.07868705
1988-01-29,FTSE100_ER,0.07669862
1988-02-29,FTSE100_ER,-0.01548587
1988-03-31,FTSE100_ER,-0.02988596
1988-04-29,FTSE100_ER,0.03486015
1988-05-31,FTSE100_ER,-0.01292597
1988-06-30,FTSE100_ER,0.06031746
1988-07-29,FTSE100_ER,-0.01347305
1988-08-31,FTSE100_ER,-0.06980273
1988-09-30,FTSE100_ER,0.05464927
1988-10-31,FTSE100_ER,0.02204176
1988-11-30,FTSE100_ER,-0.05032160
1988-12-30,FTSE100_ER,0.00717131
1989-01-31,FTSE100_ER,0.19857595
1989-02-28,FTSE100_ER,-0.04422442
1989-03-31,FTSE100_ER,0.04972376
1989-04-28,FTSE100_ER,0.01546053
1989-05-31,FTSE100_ER,-0.01911241
1989-06-30,FTSE100_ER,-0.00264201
1989-07-31,FTSE100_ER,0.10860927
1989-08-31,FTSE100_ER,0.04360812
1989-09-29,FTSE100_ER,-0.06525472
1989-10-31,FTSE100_ER,-0.11573791
1989-11-30,FTSE100_ER,0.10664820
1989-12-29,FTSE100_ER,0.08448060
1990-01-31,FTSE100_ER,-0.06693595
1990-02-28,FTSE100_ER,-0.05442177
1990-03-30,FTSE100_ER,-0.03400916
1990-04-30,FTSE100_ER,-0.08869330
1990-05-31,FTSE100_ER,0.18982169
1990-06-29,FTSE100_ER,0.01123946
1990-07-31,FTSE100_ER,-0.03612226
1990-08-31,FTSE100_ER,-0.12716208
1990-09-28,FTSE100_ER,-0.16550459
1990-10-31,FTSE100_ER,0.06068602
1990-11-30,FTSE100_ER,0.07006633
1990-12-31,FTSE100_ER,-0.02440914
1991-01-31,FTSE100_ER,0.02779984
1991-02-28,FTSE100_ER,0.13717156
1991-03-29,FTSE100_ER,0.05198777
1991-04-30,FTSE100_ER,0.00322997
1991-05-31,FTSE100_ER,0.00676111
1991-06-28,FTSE100_ER,-0.07163415
1991-07-31,FTSE100_ER,0.12056493
1991-08-30,FTSE100_ER,0.03320012
1991-09-30,FTSE100_ER,-0.02767034
1991-10-31,FTSE100_ER,-0.05446756
1991-11-29,FTSE100_ER,-0.09644013
1991-12-31,FTSE100_ER,0.05945559
1992-01-31,FTSE100_ER,0.03313049
1992-02-28,FTSE100_ER,-0.01603403
1992-03-31,FTSE100_ER,-0.09511141
1992-04-30,FTSE100_ER,0.14920985
1992-05-29,FTSE100_ER,0.02782219
1992-06-30,FTSE100_ER,-0.13472309
1992-07-31,FTSE100_ER,-0.09421072
1992-08-31,FTSE100_ER,-0.07820564
1992-09-30,FTSE100_ER,0.22136090
1992-10-30,FTSE100_ER,0.05007052
1992-11-30,FTSE100_ER,0.07454668
1992-12-31,FTSE100_ER,0.02812500
1993-01-29,FTSE100_ER,-0.02492401
1993-02-26,FTSE100_ER,0.03678304
1993-03-31,FTSE100_ER,0.00270595
1993-04-30,FTSE100_ER,-0.04917541
1993-05-31,FTSE100_ER,0.01608325
1993-06-30,FTSE100_ER,0.03103662
1993-07-30,FTSE100_ER,0.01625527
1993-08-31,FTSE100_ER,0.09774882
1993-09-30,FTSE100_ER,-0.04209390
1993-10-29,FTSE100_ER,0.07492958
1993-11-30,FTSE100_ER,-0.00052411
1993-12-31,FTSE100_ER,0.11719979
1994-01-31,FTSE100_ER,0.02910115
1994-02-28,FTSE100_ER,-0.07730901
1994-03-31,FTSE100_ER,-0.13124073
1994-04-29,FTSE100_ER,0.04096728
1994-05-31,FTSE100_ER,-0.10030063
1994-06-30,FTSE100_ER,-0.03189550
1994-07-29,FTSE100_ER,0.11044870
1994-08-31,FTSE100_ER,0.09522464
1994-09-30,FTSE100_ER,-0.12151703
1994-10-31,FTSE100_ER,0.03935389
1994-11-30,FTSE100_ER,-0.00904210
1994-12-30,FTSE100_ER,-0.00969490
1995-01-31,FTSE100_ER,-0.05672329
1995-02-28,FTSE100_ER,0.00885226
1995-03-31,FTSE100_ER,0.08381241
1995-04-28,FTSE100_ER,0.03629257
1995-05-31,FTSE100_ER,0.05684267
1995-06-30,FTSE100_ER,-0.01325516
1995-07-31,FTSE100_ER,0.07904934
1995-08-31,FTSE100_ER,-0.00071822
1995-09-29,FTSE100_ER,0.01772880
1995-10-31,FTSE100_ER,0.00235405
1995-11-30,FTSE100_ER,0.06012212
1995-12-29,FTSE100_ER,0.00487373
1996-01-31,FTSE100_ER,0.02557319
1996-02-29,FTSE100_ER,-0.01784179
1996-03-29,FTSE100_ER,-0.00700372
1996-04-30,FTSE100_ER,0.04981265
1996-05-31,FTSE100_ER,-0.03695150
1996-06-28,FTSE100_ER,-0.01896664
1996-07-31,FTSE100_ER,0.00311111
1996-08-30,FTSE100_ER,0.07753655
1996-09-30,FTSE100_ER,0.03495066
1996-10-31,FTSE100_ER,0.00635677
1996-11-29,FTSE100_ER,0.02684564
1996-12-31,FTSE100_ER,0.01345636
1997-01-31,FTSE100_ER,0.05273141
1997-02-28,FTSE100_ER,0.00738739
1997-03-31,FTSE100_ER,0.00304060
1997-04-30,FTSE100_ER,0.04957204
1997-05-30,FTSE100_ER,0.05759429
1997-06-30,FTSE100_ER,-0.01558233
1997-07-31,FTSE100_ER,0.10150131
1997-08-29,FTSE100_ER,-0.02903704
1997-09-30,FTSE100_ER,0.13457431
1997-10-31,FTSE100_ER,-0.12802582
1997-11-28,FTSE100_ER,0.00524368
1997-12-31,FTSE100_ER,0.08330776
1998-01-30,FTSE100_ER,0.07760940
1998-02-27,FTSE100_ER,0.08595085
1998-03-31,FTSE100_ER,0.02856106
1998-04-30,FTSE100_ER,0.00070597
1998-05-29,FTSE100_ER,-0.01446208
1998-06-30,FTSE100_ER,-0.02219041
1998-07-31,FTSE100_ER,-0.00610054
1998-08-31,FTSE100_ER,-0.15234471
1998-09-30,FTSE100_ER,-0.05343954
1998-10-30,FTSE100_ER,0.10097919
1998-11-30,FTSE100_ER,0.09435798
1998-12-31,FTSE100_ER,0.00203175
1999-01-29,FTSE100_ER,0.01571410
1999-02-26,FTSE100_ER,0.05726762
1999-03-31,FTSE100_ER,0.02773189
1999-04-30,FTSE100_ER,0.05718223
1999-05-31,FTSE100_ER,-0.07472575
1999-06-30,FTSE100_ER,0.01385139
1999-07-30,FTSE100_ER,-0.02466134
1999-08-31,FTSE100_ER,-0.00142450
1999-09-30,FTSE100_ER,-0.05004755
1999-10-29,FTSE100_ER,0.05180828
1999-11-30,FTSE100_ER,0.07959548
1999-12-31,FTSE100_ER,0.06623319
2000-01-31,FTSE100_ER,-0.14304910
2000-02-29,FTSE100_ER,-0.00856350
2000-03-31,FTSE100_ER,0.07043796
2000-04-28,FTSE100_ER,-0.04909649
2000-05-31,FTSE100_ER,-0.00382455
2000-06-30,FTSE100_ER,-0.01439712
2000-07-31,FTSE100_ER,-0.00693853
2000-08-31,FTSE100_ER,0.08531503
2000-09-29,FTSE100_ER,-0.09351705
2000-10-31,FTSE100_ER,0.03314229
2000-11-30,FTSE100_ER,-0.08490111
2000-12-29,FTSE100_ER,0.00342646
2001-01-31,FTSE100_ER,0.02364066
2001-02-28,FTSE100_ER,-0.10097511
2001-03-30,FTSE100_ER,-0.08776937
2001-04-30,FTSE100_ER,0.11076345
2001-05-31,FTSE100_ER,-0.05929577
2001-06-29,FTSE100_ER,-0.05315167
2001-07-31,FTSE100_ER,-0.03747628
2001-08-31,FTSE100_ER,-0.06259241
2001-09-28,FTSE100_ER,-0.16596565
2001-10-31,FTSE100_ER,0.05022063
2001-11-30,FTSE100_ER,0.06502601
2001-12-31,FTSE100_ER,0.00150291
2002-01-31,FTSE100_ER,-0.03076346
2002-02-28,FTSE100_ER,-0.01161215
2002-03-29,FTSE100_ER,0.06422557
2002-04-30,FTSE100_ER,-0.04011040
2002-05-31,FTSE100_ER,-0.04025302
2002-06-28,FTSE100_ER,-0.16956261
2002-07-31,FTSE100_ER,-0.20466570
2002-08-30,FTSE100_ER,0.00695494
2002-09-30,FTSE100_ER,-0.33393393
2002-10-31,FTSE100_ER,0.28990081
2002-11-29,FTSE100_ER,0.10101363
2002-12-31,FTSE100_ER,-0.15555556
2003-01-31,FTSE100_ER,-0.28421053
2003-02-28,FTSE100_ER,0.10189076
2003-03-31,FTSE100_ER,-0.01572927
2003-04-30,FTSE100_ER,0.29104116
2003-05-30,FTSE100_ER,0.11777944
2003-06-30,FTSE100_ER,-0.03255034
2003-07-31,FTSE100_ER,0.08359348
2003-08-29,FTSE100_ER,0.02432778
2003-09-30,FTSE100_ER,-0.05000000
2003-10-31,FTSE100_ER,0.12565789
2003-11-28,FTSE100_ER,0.02834600
2003-12-31,FTSE100_ER,0.07132708
2004-01-30,FTSE100_ER,-0.04854111
2004-02-27,FTSE100_ER,0.05770839
2004-03-31,FTSE100_ER,-0.04691618
2004-04-30,FTSE100_ER,0.05392699
2004-05-31,FTSE100_ER,-0.03542377
2004-06-30,FTSE100_ER,0.01877040
2004-07-30,FTSE100_ER,-0.03257677
2004-08-31,FTSE100_ER,0.03560585
2004-09-30,FTSE100_ER,0.05223881
2004-10-29,FTSE100_ER,0.01747720
2004-11-30,FTSE100_ER,0.03410505
2004-12-31,FTSE100_ER,0.04236880
2005-01-31,FTSE100_ER,0.01316397
2005-02-28,FTSE100_ER,0.05516298
2005-03-31,FTSE100_ER,-0.02333117
2005-04-29,FTSE100_ER,-0.05153727
2005-05-31,FTSE100_ER,0.07835821
2005-06-30,FTSE100_ER,0.06185121
2005-07-29,FTSE100_ER,0.06069246
2005-08-31,FTSE100_ER,0.00921659
2005-09-30,FTSE100_ER,0.06088280
2005-10-31,FTSE100_ER,-0.05810617
2005-11-30,FTSE100_ER,0.04398324
2005-12-30,FTSE100_ER,0.06128032
2006-01-31,FTSE100_ER,0.04347826
2006-02-28,FTSE100_ER,0.00774045
2006-03-31,FTSE100_ER,0.06340905
2006-04-28,FTSE100_ER,0.01659751
2006-05-31,FTSE100_ER,-0.08994709
2006-06-30,FTSE100_ER,0.02807309
2006-07-31,FTSE100_ER,0.02940701
2006-08-31,FTSE100_ER,-0.00376707
2006-09-29,FTSE100_ER,0.01402237
2006-10-31,FTSE100_ER,0.04785581
2006-11-30,FTSE100_ER,-0.02416963
2006-12-29,FTSE100_ER,0.04148306
2007-01-31,FTSE100_ER,-0.00846221
2007-02-28,FTSE100_ER,-0.00941730
2007-03-30,FTSE100_ER,0.04322638
2007-04-30,FTSE100_ER,0.04029617
2007-05-31,FTSE100_ER,0.03873529
2007-06-29,FTSE100_ER,-0.00276716
2007-07-31,FTSE100_ER,-0.07518499
2007-08-31,FTSE100_ER,-0.00871553
2007-09-28,FTSE100_ER,0.03992505
2007-10-31,FTSE100_ER,0.06347886
2007-11-30,FTSE100_ER,-0.07363482
2007-12-31,FTSE100_ER,-0.00830051
2008-01-31,FTSE100_ER,-0.16484608
2008-02-29,FTSE100_ER,-0.01528792
2008-03-31,FTSE100_ER,-0.04950837
2008-04-30,FTSE100_ER,0.14101633
2008-05-30,FTSE100_ER,-0.01908700
2008-06-30,FTSE100_ER,-0.13734393
2008-07-31,FTSE100_ER,-0.09116541
2008-08-29,FTSE100_ER,0.10155119
2008-09-30,FTSE100_ER,-0.26699211
2008-10-31,FTSE100_ER,-0.30455943
2008-11-28,FTSE100_ER,-0.06924494
2008-12-31,FTSE100_ER,0.10170162
2009-01-30,FTSE100_ER,-0.20545977
2009-02-27,FTSE100_ER,-0.26898734
2009-03-31,FTSE100_ER,0.14965986
2009-04-30,FTSE100_ER,0.34642281
2009-05-29,FTSE100_ER,0.14662405
2009-06-30,FTSE100_ER,-0.09547038
2009-07-31,FTSE100_ER,0.27580894
2009-08-31,FTSE100_ER,0.20621981
2009-09-30,FTSE100_ER,0.10262829
2009-10-30,FTSE100_ER,-0.04086266
2009-11-30,FTSE100_ER,0.09254438
2009-12-31,FTSE100_ER,0.09077123
2010-01-29,FTSE100_ER,-0.08460775
2010-02-26,FTSE100_ER,0.08136255
2010-03-31,FTSE100_ER,0.13021669
2010-04-30,FTSE100_ER,-0.03657021
2010-05-31,FTSE100_ER,-0.11792887
2010-06-30,FTSE100_ER,-0.11071652
2010-07-30,FTSE100_ER,0.17124736
2010-08-31,FTSE100_ER,-0.01744886
2010-09-30,FTSE100_ER,0.14309043
2010-10-29,FTSE100_ER,0.04696429
2010-11-30,FTSE100_ER,-0.03991131
2010-12-31,FTSE100_ER,0.13803517
2011-01-31,FTSE100_ER,-0.01873244
2011-02-28,FTSE100_ER,0.04470251
2011-03-31,FTSE100_ER,-0.01400944
2011-04-29,FTSE100_ER,0.04586873
2011-05-31,FTSE100_ER,-0.01978736
2011-06-30,FTSE100_ER,-0.00843628
2011-07-29,FTSE100_ER,-0.03585536
2011-08-31,FTSE100_ER,-0.12543334
2011-09-30,FTSE100_ER,-0.09747748
2011-10-31,FTSE100_ER,0.17887802
2011-11-30,FTSE100_ER,-0.01659610
2011-12-30,FTSE100_ER,0.02789737
